t,act_x,act_y,act_z,act_r,act_p,act_yaw,r1,tgt_x,tgt_y,tgt_z,tgt_qx,tgt_qy,tgt_qz,tgt_qw,mes_x,mes_y,mes_z,mes_qx,mes_qy,mes_qz,mes_qw,mes_roll,mes_pitch,mes_yaw,vel_x,vel_y,vel_z,vel_r,vel_p,vel_yaw,fx,fy,fz,tx,ty,tz,q0,q1,q2,q3,q4,q5,q6
0.502763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.552678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.602707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.652626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.702663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.753301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.803439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.853515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.903510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
0.953656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.003673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.054633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.103703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.153662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.204359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.254364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.304441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.354499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.404563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.454609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.504656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.554688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.604691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.654660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.704792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.755493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.805383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.855584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.905803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
1.956249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.005616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.056548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.106452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.156638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.206451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.256555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.307412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.356692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.407280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.456654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.506720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.557493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.607513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.657680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.707611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.758483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
2.807669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,0.391889,-0.007779,0.149377,0.990581,-0.136456,0.011129,0.002284,3.140105,-0.022673,-0.273767,0.067105,0.003733,0.016801,-0.011067,-0.246606,-0.012789,0.034271,-0.526674,-19.911512,0.051343,6.702210,-0.286560,-0.318015,-0.253559,0.321501,-2.747235,0.124385,2.524030,0.953093
