t,act_x,act_y,act_z,act_r,act_p,act_yaw,r1,tgt_x,tgt_y,tgt_z,tgt_qx,tgt_qy,tgt_qz,tgt_qw,mes_x,mes_y,mes_z,mes_qx,mes_qy,mes_qz,mes_qw,mes_roll,mes_pitch,mes_yaw,vel_x,vel_y,vel_z,vel_r,vel_p,vel_yaw,fx,fy,fz,tx,ty,tz,q0,q1,q2,q3,q4,q5,q6
0.002533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412038,-0.088587,0.189896,0.992035,0.123790,0.005579,0.022635,3.095285,-0.005466,0.248410,0.000392,-0.000784,0.000468,-0.001913,-0.002443,0.000006,-1.784217,0.650146,-0.660889,-1.285551,-0.795794,-0.020423,-0.438550,-0.257008,0.247308,-2.626903,0.033929,2.402064,0.314054
0.052034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411983,-0.088585,0.189807,0.992039,0.123777,0.005447,0.022546,3.095495,-0.005225,0.248379,-0.001590,0.000481,-0.003295,0.004131,0.008504,0.001729,-1.773492,0.458046,-0.533155,-1.004090,-0.810131,-0.014107,-0.438552,-0.256806,0.247259,-2.626893,0.033962,2.401939,0.314006
0.101977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411948,-0.088574,0.189693,0.992042,0.123776,0.005327,0.022463,3.095689,-0.005008,0.248369,-0.000136,0.000190,-0.001751,0.002515,0.003206,-0.000373,-1.640895,0.375783,-0.458874,-0.839141,-0.768618,0.001096,-0.438559,-0.256512,0.247245,-2.626876,0.033973,2.401927,0.313987
0.151202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411925,-0.088563,0.189618,0.992043,0.123779,0.005247,0.022413,3.095809,-0.004862,0.248373,0.000044,0.000461,-0.000150,-0.000042,0.000756,0.000637,-1.630062,0.377722,-0.498537,-0.782785,-0.755024,0.012170,-0.438560,-0.256325,0.247245,-2.626868,0.033974,2.401918,0.313981
0.201251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411906,-0.088559,0.189571,0.992044,0.123778,0.005196,0.022381,3.095885,-0.004770,0.248366,0.000068,-0.000501,0.000196,0.000381,-0.000237,-0.001067,-1.617193,0.388400,-0.435242,-0.763100,-0.780070,0.020810,-0.438566,-0.256219,0.247241,-2.626876,0.033978,2.401912,0.313974
0.252064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411897,-0.088551,0.189547,0.992044,0.123780,0.005170,0.022363,3.095925,-0.004722,0.248370,0.000052,0.000534,-0.000603,0.000598,0.000331,-0.000238,-1.607635,0.362564,-0.496782,-0.729751,-0.756015,0.009966,-0.438561,-0.256165,0.247248,-2.626880,0.033984,2.401908,0.313976
0.302014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411896,-0.088550,0.189539,0.992044,0.123780,0.005163,0.022356,3.095941,-0.004709,0.248370,0.000385,0.000564,-0.000327,-0.000282,0.000272,0.002173,-1.616793,0.405543,-0.393409,-0.728012,-0.803322,0.025991,-0.438563,-0.256141,0.247246,-2.626874,0.033988,2.401907,0.313970
0.352020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411894,-0.088551,0.189531,0.992045,0.123774,0.005155,0.022348,3.095959,-0.004696,0.248357,-0.000050,0.000052,-0.000103,-0.000109,0.000338,-0.000590,-1.570842,0.386133,-0.448430,-0.704107,-0.764922,0.022006,-0.438564,-0.256119,0.247240,-2.626870,0.033993,2.401905,0.313973
0.402013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411895,-0.088550,0.189531,0.992045,0.123774,0.005154,0.022345,3.095965,-0.004695,0.248356,0.000305,0.000116,0.000193,-0.000528,-0.000778,0.001101,-1.572430,0.362952,-0.367413,-0.682287,-0.800936,0.013051,-0.438567,-0.256116,0.247244,-2.626867,0.034001,2.401901,0.313969
0.452086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411894,-0.088550,0.189528,0.992046,0.123771,0.005151,0.022341,3.095975,-0.004690,0.248351,-0.000214,-0.000134,-0.000338,-0.000426,0.001172,0.001175,-1.621331,0.433715,-0.403261,-0.691418,-0.810786,0.032815,-0.438563,-0.256106,0.247237,-2.626865,0.034005,2.401899,0.313969
0.501985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411897,-0.088550,0.189530,0.992046,0.123767,0.005155,0.022338,3.095979,-0.004698,0.248343,-0.000309,0.000346,-0.000423,0.000920,0.002350,-0.001514,-1.624720,0.398329,-0.265793,-0.670895,-0.869424,0.015580,-0.438567,-0.256104,0.247241,-2.626856,0.034015,2.401897,0.313970
0.553043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411901,-0.088551,0.189536,0.992046,0.123767,0.005162,0.022341,3.095972,-0.004711,0.248343,-0.000018,-0.000042,0.000044,-0.001174,-0.000944,0.001958,-1.657414,0.440768,-0.329263,-0.657914,-0.870387,0.036577,-0.438565,-0.256112,0.247237,-2.626852,0.034017,2.401901,0.313966
0.602834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411902,-0.088549,0.189536,0.992047,0.123764,0.005162,0.022338,3.095979,-0.004713,0.248338,-0.000650,0.000099,-0.000921,-0.000010,0.002137,0.001307,-1.693186,0.458155,-0.314604,-0.647387,-0.895735,0.041792,-0.438563,-0.256108,0.247237,-2.626848,0.034025,2.401899,0.313968
0.652257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411903,-0.088549,0.189536,0.992047,0.123760,0.005165,0.022334,3.095984,-0.004719,0.248330,-0.000251,0.000296,-0.000410,0.001644,0.000037,-0.000318,-1.675529,0.476317,-0.299069,-0.630797,-0.895928,0.047812,-0.438567,-0.256107,0.247239,-2.626846,0.034036,2.401899,0.313966
0.702982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411907,-0.088549,0.189540,0.992048,0.123758,0.005169,0.022334,3.095984,-0.004728,0.248325,0.000283,0.000143,0.000673,-0.001128,-0.001890,0.000027,-1.645149,0.472755,-0.311828,-0.613743,-0.884009,0.047996,-0.438563,-0.256109,0.247237,-2.626839,0.034041,2.401898,0.313969
0.752981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411909,-0.088549,0.189542,0.992048,0.123754,0.005172,0.022332,3.095987,-0.004734,0.248318,0.000539,-0.000077,0.000844,-0.000091,-0.001291,-0.000525,-1.680727,0.504188,-0.280910,-0.599914,-0.916750,0.055337,-0.438567,-0.256111,0.247238,-2.626835,0.034050,2.401897,0.313969
0.802990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411910,-0.088548,0.189543,0.992048,0.123753,0.005175,0.022331,3.095989,-0.004740,0.248316,0.000404,0.000161,0.000714,-0.000367,-0.002220,0.000669,-1.724986,0.471037,-0.216185,-0.574675,-0.962821,0.043317,-0.438563,-0.256111,0.247235,-2.626832,0.034055,2.401899,0.313967
0.853041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411912,-0.088549,0.189544,0.992049,0.123750,0.005176,0.022330,3.095991,-0.004743,0.248309,0.000203,0.000146,0.000451,0.000216,-0.000424,0.000006,-1.730938,0.472826,-0.240709,-0.562894,-0.960405,0.041674,-0.438567,-0.256109,0.247237,-2.626828,0.034060,2.401897,0.313969
0.903145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411914,-0.088546,0.189545,0.992048,0.123754,0.005178,0.022330,3.095991,-0.004747,0.248318,-0.000280,0.000402,-0.000077,-0.000441,0.000274,0.003287,-1.702525,0.468824,-0.226615,-0.552116,-0.953689,0.042501,-0.438563,-0.256111,0.247240,-2.626827,0.034064,2.401898,0.313964
0.953191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411917,-0.088549,0.189549,0.992049,0.123745,0.005183,0.022329,3.095991,-0.004758,0.248300,0.000049,-0.000777,-0.000166,0.000136,-0.000932,-0.002259,-1.706147,0.507501,-0.230975,-0.554572,-0.956999,0.058987,-0.438567,-0.256109,0.247235,-2.626818,0.034069,2.401900,0.313970
1.003140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411922,-0.088548,0.189553,0.992049,0.123748,0.005187,0.022328,3.095991,-0.004765,0.248306,0.000090,-0.000338,0.000460,-0.000124,-0.000631,0.000350,-1.646709,0.461210,-0.214024,-0.529799,-0.942029,0.047867,-0.438567,-0.256109,0.247238,-2.626807,0.034074,2.401895,0.313965
1.053212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411933,-0.088547,0.189562,0.992048,0.123750,0.005198,0.022332,3.095981,-0.004786,0.248311,0.000339,0.000522,-0.000092,-0.000547,0.000375,0.003234,-1.697573,0.460799,-0.222529,-0.530041,-0.955018,0.040779,-0.438567,-0.256109,0.247244,-2.626785,0.034076,2.401898,0.313965
1.103823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411942,-0.088552,0.189571,0.992050,0.123741,0.005210,0.022333,3.095976,-0.004809,0.248293,0.000760,-0.000139,0.000665,-0.000801,-0.001962,-0.000973,-1.586789,0.441708,-0.241175,-0.517865,-0.897973,0.035913,-0.438569,-0.256109,0.247235,-2.626765,0.034081,2.401900,0.313971
1.154137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411950,-0.088553,0.189577,0.992049,0.123743,0.005216,0.022334,3.095972,-0.004823,0.248298,0.000503,-0.000236,0.000588,-0.000808,-0.001397,0.001728,-1.628540,0.523987,-0.134643,-0.548308,-0.950565,0.066494,-0.438567,-0.256105,0.247234,-2.626746,0.034083,2.401899,0.313966
1.203958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411961,-0.088552,0.189586,0.992049,0.123744,0.005227,0.022337,3.095964,-0.004843,0.248301,0.000413,0.000141,0.000086,0.000148,0.000284,0.001079,-1.628259,0.487421,-0.137781,-0.528789,-0.950774,0.054582,-0.438563,-0.256105,0.247236,-2.626725,0.034086,2.401899,0.313968
1.254126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.411967,-0.088553,0.189593,0.992049,0.123744,0.005235,0.022339,3.095958,-0.004858,0.248300,-0.000075,0.000596,-0.000204,0.000012,0.000003,0.001077,-1.555021,0.512752,-0.113289,-0.537303,-0.930572,0.071124,-0.438565,-0.256109,0.247237,-2.626713,0.034090,2.401899,0.313966
1.304748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412017,-0.088558,0.189634,0.992048,0.123745,0.005281,0.022351,3.095922,-0.004945,0.248306,0.001326,0.000433,0.000918,-0.000348,-0.002482,0.000817,-1.442429,0.415690,-0.167252,-0.489807,-0.857035,0.037203,-0.438561,-0.256094,0.247235,-2.626599,0.034091,2.401894,0.313969
1.354059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412039,-0.088563,0.189651,0.992048,0.123743,0.005300,0.022354,3.095912,-0.004983,0.248301,0.000610,-0.000346,0.000250,0.001209,-0.000789,-0.001144,-1.378180,0.419488,-0.123554,-0.486619,-0.839018,0.045845,-0.438565,-0.256085,0.247233,-2.626546,0.034098,2.401888,0.313966
1.404074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412053,-0.088565,0.189666,0.992048,0.123741,0.005316,0.022360,3.095896,-0.005014,0.248299,0.000208,-0.000190,-0.000308,0.000742,0.000581,-0.002378,-1.393395,0.483196,-0.137873,-0.506698,-0.848804,0.070633,-0.438567,-0.256090,0.247235,-2.626517,0.034098,2.401889,0.313969
1.454093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412063,-0.088564,0.189674,0.992048,0.123744,0.005325,0.022363,3.095888,-0.005031,0.248305,0.000891,-0.000092,0.000921,-0.000846,-0.001830,-0.000307,-1.441260,0.452334,-0.080585,-0.501798,-0.890233,0.053141,-0.438563,-0.256089,0.247235,-2.626496,0.034099,2.401888,0.313968
1.504117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412064,-0.088565,0.189674,0.992048,0.123741,0.005326,0.022361,3.095891,-0.005034,0.248298,0.000179,-0.000009,0.000012,0.000165,-0.001012,-0.001373,-1.439259,0.458621,-0.132256,-0.492002,-0.872710,0.057263,-0.438565,-0.256086,0.247235,-2.626493,0.034103,2.401889,0.313970
1.554750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412068,-0.088565,0.189677,0.992049,0.123739,0.005331,0.022361,3.095891,-0.005043,0.248294,-0.000007,0.000363,-0.000067,-0.000396,-0.000014,-0.001410,-1.420922,0.475294,-0.143359,-0.494714,-0.862200,0.063907,-0.438565,-0.256085,0.247235,-2.626483,0.034108,2.401888,0.313971
1.604967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412071,-0.088566,0.189682,0.992048,0.123742,0.005334,0.022362,3.095888,-0.005049,0.248302,-0.000260,-0.000366,0.000350,0.000003,-0.000398,0.000302,-1.452944,0.537542,-0.030088,-0.520648,-0.918360,0.086458,-0.438565,-0.256089,0.247233,-2.626476,0.034108,2.401884,0.313962
1.654913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412077,-0.088566,0.189685,0.992048,0.123739,0.005340,0.022363,3.095885,-0.005060,0.248295,-0.000223,0.000683,-0.000697,0.001094,0.001410,-0.000712,-1.471927,0.470571,-0.075268,-0.486962,-0.915214,0.059112,-0.438567,-0.256085,0.247238,-2.626464,0.034112,2.401887,0.313969
1.705172,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412079,-0.088566,0.189688,0.992048,0.123742,0.005341,0.022364,3.095883,-0.005063,0.248301,0.000052,0.000289,-0.000050,-0.000821,-0.000044,0.002480,-1.434775,0.470932,-0.079279,-0.483540,-0.896842,0.063808,-0.438563,-0.256085,0.247233,-2.626458,0.034110,2.401885,0.313964
1.755289,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412085,-0.088565,0.189693,0.992048,0.123740,0.005349,0.022363,3.095882,-0.005078,0.248297,0.000785,0.001001,0.000602,0.001460,-0.001864,0.000255,-1.478555,0.453077,-0.071896,-0.473319,-0.919294,0.056176,-0.438565,-0.256086,0.247239,-2.626447,0.034120,2.401887,0.313966
1.805142,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412082,-0.088566,0.189690,0.992048,0.123738,0.005345,0.022363,3.095884,-0.005071,0.248295,-0.000691,0.000686,-0.000755,-0.000341,0.002157,0.002039,-1.438684,0.444947,-0.109362,-0.466271,-0.887494,0.056980,-0.438563,-0.256085,0.247233,-2.626452,0.034115,2.401885,0.313967
1.855168,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412083,-0.088567,0.189691,0.992049,0.123734,0.005346,0.022360,3.095890,-0.005075,0.248285,-0.000431,-0.000133,-0.000637,0.001067,0.001775,-0.000691,-1.451702,0.512633,-0.119924,-0.484401,-0.885511,0.076422,-0.438567,-0.256083,0.247232,-2.626449,0.034124,2.401884,0.313965
1.906036,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412085,-0.088566,0.189693,0.992049,0.123735,0.005349,0.022362,3.095884,-0.005080,0.248287,-0.000282,0.000102,0.000033,-0.000822,0.000432,0.000129,-1.463489,0.507166,-0.138410,-0.483696,-0.883936,0.068862,-0.438565,-0.256087,0.247235,-2.626447,0.034123,2.401886,0.313970
1.955860,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412089,-0.088565,0.189695,0.992049,0.123732,0.005353,0.022359,3.095888,-0.005088,0.248282,0.000854,-0.000073,0.000938,-0.000454,-0.002413,-0.001035,-1.427636,0.478867,-0.120787,-0.458150,-0.879599,0.063162,-0.438563,-0.256083,0.247233,-2.626439,0.034131,2.401886,0.313969
2.005883,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412088,-0.088564,0.189694,0.992049,0.123735,0.005351,0.022357,3.095894,-0.005084,0.248288,0.000179,0.000569,-0.000167,0.000796,0.000713,0.002668,-1.460905,0.491176,-0.064565,-0.461197,-0.915169,0.062439,-0.438565,-0.256082,0.247237,-2.626438,0.034137,2.401881,0.313960
2.056123,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412090,-0.088565,0.189697,0.992050,0.123729,0.005354,0.022358,3.095891,-0.005091,0.248276,0.000098,-0.000109,0.000106,0.000156,-0.000683,-0.001830,-1.448795,0.484984,-0.141466,-0.437752,-0.886635,0.059978,-0.438565,-0.256085,0.247235,-2.626435,0.034138,2.401882,0.313971
2.106120,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412092,-0.088564,0.189697,0.992050,0.123728,0.005357,0.022355,3.095896,-0.005096,0.248273,0.000273,0.000303,-0.000263,0.000380,0.000266,0.000784,-1.454068,0.438898,-0.043200,-0.414822,-0.928654,0.042770,-0.438565,-0.256082,0.247235,-2.626431,0.034146,2.401885,0.313967
2.156068,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412092,-0.088564,0.189697,0.992050,0.123727,0.005357,0.022355,3.095896,-0.005097,0.248273,-0.000218,-0.000142,-0.000141,-0.000821,0.000281,-0.001300,-1.511382,0.520996,-0.062519,-0.442748,-0.949134,0.072777,-0.438565,-0.256083,0.247235,-2.626432,0.034148,2.401884,0.313967
2.206225,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412096,-0.088565,0.189701,0.992050,0.123723,0.005362,0.022354,3.095897,-0.005107,0.248265,0.001023,-0.000512,0.001039,-0.000651,-0.003500,-0.001555,-1.479354,0.532448,-0.090265,-0.439305,-0.924018,0.078340,-0.438567,-0.256082,0.247233,-2.626423,0.034154,2.401885,0.313967
2.256220,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.088586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412097,-0.088565,0.189702,0.992050,0.123725,0.005364,0.022354,3.095896,-0.005111,0.248268,0.000176,0.000033,0.000247,-0.001197,-0.001368,0.002721,-1.478497,0.498612,-0.026176,-0.428280,-0.949441,0.066542,-0.438565,-0.256085,0.247233,-2.626423,0.034157,2.401885,0.313964
2.306205,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.084586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412101,-0.088565,0.189705,0.992050,0.123724,0.005368,0.022354,3.095896,-0.005118,0.248267,0.001286,-0.000538,0.001191,-0.001665,-0.004573,0.002361,-1.476532,0.487983,-0.070477,-0.409159,-0.932675,0.064472,-0.438564,-0.256081,0.247231,-2.626414,0.034159,2.401886,0.313963
2.356254,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.080586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412097,-0.088564,0.189702,0.992051,0.123717,0.005364,0.022349,3.095907,-0.005112,0.248252,0.000093,-0.000398,-0.000070,-0.000002,-0.000180,-0.001174,-1.518112,0.500750,-0.029292,-0.407897,-0.965807,0.069248,-0.438568,-0.256079,0.247234,-2.626417,0.034170,2.401881,0.313967
2.406983,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.076586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412103,-0.088544,0.189702,0.992050,0.123729,0.005369,0.022341,3.095921,-0.005124,0.248277,0.000844,0.000620,0.000828,-0.000717,-0.003284,0.001458,-1.549829,0.602103,-0.024082,-0.381095,-0.991074,0.114245,-0.438528,-0.256077,0.247237,-2.626416,0.034196,2.401885,0.313967
2.457076,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.072586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412125,-0.088412,0.189690,0.992037,0.123840,0.005368,0.022301,3.095999,-0.005126,0.248501,0.000989,0.004233,0.000305,0.000476,0.000207,0.010190,-1.617728,0.774266,0.024836,-0.334389,-1.061965,0.176819,-0.438243,-0.256052,0.247243,-2.626416,0.034292,2.401874,0.313964
2.508021,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.068586,0.189895,0.992035,0.123787,0.005577,0.022631,0.412181,-0.088084,0.189669,0.992006,0.124104,0.005378,0.022201,3.096195,-0.005159,0.249033,0.001308,0.007569,-0.000348,0.007199,-0.000174,0.012285,-1.619777,0.946521,0.016658,-0.326031,-1.065182,0.218467,-0.437532,-0.256018,0.247255,-2.626423,0.034560,2.401847,0.313959
2.557066,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.064587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412219,-0.087504,0.189636,0.991961,0.124510,0.005290,0.021963,3.096688,-0.005025,0.249845,0.001716,0.014482,-0.001553,0.016564,0.002466,0.015214,-1.674896,1.080442,0.146584,-0.353749,-1.100980,0.234703,-0.436328,-0.256009,0.247280,-2.626404,0.035111,2.401481,0.313963
2.607870,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.060587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412285,-0.086706,0.189592,0.991906,0.125006,0.005196,0.021644,3.097340,-0.004897,0.250839,0.002461,0.018619,-0.001145,0.013473,0.003348,0.021845,-1.549294,1.352876,0.405262,-0.453436,-1.071537,0.333163,-0.435113,-0.256015,0.247774,-2.626377,0.036043,2.401038,0.313972
2.657167,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.056587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412450,-0.085628,0.189527,0.991827,0.125690,0.005208,0.021320,3.097977,-0.004971,0.252217,0.002773,0.022960,-0.001990,0.016336,0.003600,0.026291,-1.635495,1.497422,0.562123,-0.519285,-1.125964,0.369252,-0.433979,-0.256001,0.249044,-2.626398,0.037360,2.400881,0.313996
2.707143,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.052587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412572,-0.084259,0.189441,0.991722,0.126592,0.005028,0.020907,3.098837,-0.004679,0.254025,0.002582,0.029755,-0.002403,0.015508,0.014489,0.040235,-1.728161,1.589169,0.660791,-0.498700,-1.156872,0.396749,-0.432604,-0.256021,0.250727,-2.626364,0.038879,2.400223,0.314072
2.757177,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.048587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412734,-0.082600,0.189327,0.991662,0.127090,0.004757,0.020771,3.099175,-0.004155,0.255015,0.003582,0.032723,-0.001800,-0.000932,0.013353,0.019026,-1.677355,1.382541,0.828399,-0.401326,-1.154240,0.296043,-0.430827,-0.256027,0.252946,-2.626371,0.039686,2.399621,0.316402
2.807215,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.044587,0.189895,0.992035,0.123787,0.005577,0.022631,0.412922,-0.080706,0.189205,0.991610,0.127515,0.004435,0.020711,3.099374,-0.003514,0.255858,0.004578,0.040010,-0.002621,0.008900,0.012904,-0.004514,-1.721015,2.066585,0.988935,-0.624989,-1.187349,0.554702,-0.428749,-0.256034,0.255505,-2.626362,0.040337,2.398949,0.319622
2.857861,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.040587,0.189895,0.992035,0.123787,0.005577,0.022631,0.413146,-0.078500,0.189067,0.991531,0.128135,0.004072,0.020744,3.099399,-0.002758,0.257093,0.004641,0.049718,-0.004043,-0.013684,0.023219,0.055085,-1.849629,1.762731,1.184730,-0.515214,-1.278577,0.415436,-0.426273,-0.256051,0.258506,-2.626373,0.040840,2.398271,0.323381
2.907871,-0.000000,0.999964,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.412036,-0.036588,0.189895,0.992035,0.123787,0.005577,0.022631,0.413354,-0.076179,0.188931,0.991472,0.128590,0.003654,0.020823,3.099350,-0.001891,0.257992,0.004450,0.046740,-0.002845,-0.005763,0.015261,0.005395,-1.902717,1.555845,1.314674,-0.419488,-1.316213,0.324903,-0.423712,-0.256113,0.261737,-2.626380,0.041258,2.397468,0.327840
