t,act_x,act_y,act_z,act_r,act_p,act_yaw,r1,tgt_x,tgt_y,tgt_z,tgt_qx,tgt_qy,tgt_qz,tgt_qw,mes_x,mes_y,mes_z,mes_qx,mes_qy,mes_qz,mes_qw,mes_roll,mes_pitch,mes_yaw,vel_x,vel_y,vel_z,vel_r,vel_p,vel_yaw,fx,fy,fz,tx,ty,tz,q0,q1,q2,q3,q4,q5,q6
0.005025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449904,-0.125818,0.244566,0.996349,-0.060971,-0.055484,0.022197,3.090272,0.108067,-0.125013,-0.000048,0.000509,-0.000732,0.000190,0.001452,0.001155,1.279219,-0.086784,0.839748,-1.112570,0.700564,0.099534,-0.477888,-0.126253,0.228047,-2.305721,-0.041507,2.081723,0.676734
0.052588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449917,-0.125810,0.244572,0.996351,-0.060965,-0.055459,0.022178,3.090315,0.108019,-0.124997,0.000617,0.000850,-0.000378,-0.000299,-0.000334,0.000896,0.837983,0.026013,0.806584,-0.854005,0.336339,0.092018,-0.477882,-0.126259,0.228044,-2.305718,-0.041453,2.081759,0.676698
0.103490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449918,-0.125807,0.244571,0.996352,-0.060961,-0.055455,0.022170,3.090332,0.108012,-0.124988,0.000148,0.001218,-0.000103,0.000258,-0.000024,0.002908,0.506256,0.225467,0.765819,-0.718287,0.071074,0.141300,-0.477880,-0.126260,0.228040,-2.305722,-0.041434,2.081767,0.676678
0.153156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449919,-0.125810,0.244570,0.996352,-0.060964,-0.055453,0.022167,3.090338,0.108009,-0.124992,-0.000332,-0.000323,-0.001064,0.000316,0.001757,-0.000993,0.400264,0.226160,0.754497,-0.644244,-0.008264,0.125230,-0.477884,-0.126258,0.228037,-2.305722,-0.041428,2.081772,0.676673
0.203349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449921,-0.125808,0.244573,0.996352,-0.060969,-0.055448,0.022160,3.090351,0.107999,-0.125002,0.000460,-0.000612,0.000433,-0.000164,-0.001244,-0.002302,0.353854,0.262769,0.741543,-0.614211,-0.039719,0.136619,-0.477884,-0.126260,0.228034,-2.305718,-0.041410,2.081774,0.676671
0.252619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449919,-0.125807,0.244569,0.996352,-0.060971,-0.055450,0.022153,3.090367,0.108004,-0.125006,-0.000105,0.000282,-0.000608,0.001225,0.000324,0.000789,0.270717,0.252865,0.783797,-0.570946,-0.106167,0.117454,-0.477882,-0.126257,0.228029,-2.305725,-0.041396,2.081777,0.676665
0.303588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449921,-0.125803,0.244571,0.996352,-0.060976,-0.055447,0.022146,3.090379,0.107998,-0.125015,-0.000377,-0.001033,0.000208,-0.001281,0.000589,-0.002232,0.230277,0.319635,0.828841,-0.564444,-0.153991,0.138851,-0.477884,-0.126260,0.228033,-2.305723,-0.041378,2.081776,0.676667
0.353509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449921,-0.125802,0.244571,0.996352,-0.060983,-0.055444,0.022136,3.090398,0.107994,-0.125028,-0.000021,-0.000594,-0.000060,0.001315,-0.000684,-0.001556,0.226615,0.318471,0.792191,-0.519096,-0.146845,0.134192,-0.477884,-0.126261,0.228026,-2.305725,-0.041355,2.081777,0.676663
0.403478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449921,-0.125800,0.244571,0.996352,-0.060983,-0.055443,0.022134,3.090404,0.107992,-0.125027,0.000320,-0.000059,0.000438,0.000433,-0.001678,-0.000291,0.196183,0.341336,0.801027,-0.509415,-0.167842,0.139865,-0.477879,-0.126263,0.228023,-2.305726,-0.041349,2.081778,0.676660
0.456618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449921,-0.125801,0.244571,0.996352,-0.060988,-0.055443,0.022131,3.090410,0.107992,-0.125037,0.000522,-0.000488,0.001430,-0.001362,-0.002494,-0.001797,0.206491,0.265695,0.762619,-0.457203,-0.146351,0.107106,-0.477885,-0.126263,0.228023,-2.305725,-0.041342,2.081776,0.676661
0.503478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449918,-0.125799,0.244567,0.996352,-0.060987,-0.055446,0.022128,3.090415,0.107999,-0.125034,0.000061,-0.000092,0.000677,-0.000304,-0.000923,0.001203,0.253473,0.334143,0.747312,-0.479642,-0.114069,0.145457,-0.477882,-0.126263,0.228021,-2.305733,-0.041337,2.081778,0.676657
0.553617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449919,-0.125799,0.244569,0.996352,-0.060991,-0.055444,0.022124,3.090423,0.107995,-0.125041,0.000102,-0.000297,0.000576,0.000469,-0.001857,-0.001454,0.217944,0.247922,0.750696,-0.439707,-0.133556,0.098038,-0.477884,-0.126264,0.228021,-2.305731,-0.041327,2.081777,0.676657
0.604206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449916,-0.125800,0.244566,0.996351,-0.060994,-0.055448,0.022121,3.090428,0.108003,-0.125048,-0.000481,0.000327,-0.000273,0.000148,0.002252,0.001066,0.191281,0.361867,0.788894,-0.488727,-0.165365,0.145961,-0.477883,-0.126261,0.228015,-2.305733,-0.041323,2.081773,0.676657
0.653346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449916,-0.125798,0.244565,0.996351,-0.060995,-0.055448,0.022118,3.090433,0.108003,-0.125050,0.000477,0.000829,0.000053,0.000001,-0.000720,0.001512,0.218913,0.286343,0.683027,-0.435692,-0.109320,0.115983,-0.477882,-0.126260,0.228015,-2.305736,-0.041318,2.081776,0.676657
0.703475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449915,-0.125800,0.244564,0.996351,-0.061000,-0.055448,0.022114,3.090441,0.108003,-0.125060,-0.000378,-0.000115,-0.000346,0.000988,0.000723,-0.001091,0.208018,0.280579,0.758584,-0.437335,-0.144484,0.113461,-0.477884,-0.126259,0.228010,-2.305737,-0.041310,2.081778,0.676656
0.753447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449914,-0.125801,0.244562,0.996351,-0.061001,-0.055449,0.022114,3.090441,0.108006,-0.125061,-0.000665,-0.000340,-0.000673,0.000782,0.002103,-0.000690,0.192171,0.305966,0.783732,-0.450465,-0.164276,0.124988,-0.477885,-0.126258,0.228009,-2.305740,-0.041310,2.081777,0.676655
0.806879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449914,-0.125799,0.244562,0.996351,-0.061000,-0.055450,0.022112,3.090446,0.108007,-0.125059,0.000107,0.000433,-0.000389,0.000429,0.000297,0.001887,0.191812,0.279735,0.819584,-0.438708,-0.176389,0.109318,-0.477882,-0.126258,0.228007,-2.305742,-0.041305,2.081778,0.676652
0.858320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449913,-0.125799,0.244563,0.996351,-0.061001,-0.055448,0.022111,3.090448,0.108003,-0.125062,0.000263,0.000613,0.000424,-0.000204,-0.001556,0.002927,0.247056,0.306739,0.715623,-0.441417,-0.109557,0.125966,-0.477884,-0.126264,0.228006,-2.305744,-0.041301,2.081778,0.676651
0.905293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449912,-0.125802,0.244560,0.996351,-0.061006,-0.055451,0.022107,3.090453,0.108010,-0.125072,-0.000580,-0.000143,-0.001019,0.000071,0.002381,0.000013,0.208791,0.318929,0.754236,-0.441791,-0.150435,0.127210,-0.477885,-0.126258,0.228001,-2.305744,-0.041298,2.081777,0.676652
0.954559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449916,-0.125798,0.244564,0.996351,-0.061006,-0.055445,0.022107,3.090455,0.107999,-0.125071,0.001201,0.000483,0.001360,-0.001016,-0.003900,-0.000554,0.229343,0.294070,0.648575,-0.414244,-0.092209,0.117446,-0.477884,-0.126262,0.228006,-2.305739,-0.041292,2.081779,0.676656
1.008001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449912,-0.125800,0.244561,0.996351,-0.061007,-0.055449,0.022104,3.090460,0.108006,-0.125074,-0.000332,0.000092,-0.000507,0.000484,0.001266,0.000990,0.221369,0.270739,0.715468,-0.412712,-0.122079,0.104271,-0.477879,-0.126260,0.227996,-2.305745,-0.041289,2.081779,0.676651
1.055724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449912,-0.125798,0.244561,0.996351,-0.061007,-0.055448,0.022103,3.090462,0.108005,-0.125073,-0.000014,0.000915,-0.000155,0.000949,-0.000453,0.002084,0.169457,0.279739,0.708957,-0.414152,-0.144768,0.104919,-0.477881,-0.126263,0.227999,-2.305748,-0.041286,2.081778,0.676650
1.106470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449911,-0.125799,0.244560,0.996351,-0.061008,-0.055450,0.022103,3.090462,0.108008,-0.125075,0.000203,0.000199,-0.000355,-0.000723,0.000078,0.001764,0.171949,0.293032,0.686049,-0.415871,-0.134119,0.108187,-0.477880,-0.126262,0.227996,-2.305750,-0.041287,2.081779,0.676651
1.156553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449909,-0.125800,0.244558,0.996351,-0.061009,-0.055452,0.022100,3.090467,0.108013,-0.125076,-0.000549,0.000016,-0.000643,0.000798,0.001022,-0.000952,0.201858,0.329060,0.683995,-0.432258,-0.123294,0.130767,-0.477884,-0.126260,0.227996,-2.305751,-0.041282,2.081777,0.676646
1.206602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449910,-0.125802,0.244560,0.996351,-0.061011,-0.055450,0.022099,3.090469,0.108009,-0.125080,0.000117,-0.000921,0.000762,0.000338,-0.001590,-0.000446,0.180518,0.305440,0.596838,-0.410846,-0.095910,0.119345,-0.477886,-0.126260,0.227992,-2.305748,-0.041281,2.081777,0.676644
1.256614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449911,-0.125801,0.244560,0.996351,-0.061011,-0.055449,0.022100,3.090469,0.108006,-0.125080,0.000479,0.000467,0.000838,-0.000239,-0.001433,0.003041,0.168307,0.302018,0.619760,-0.412987,-0.110375,0.115485,-0.477882,-0.126262,0.227992,-2.305749,-0.041279,2.081779,0.676646
1.307551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449908,-0.125802,0.244558,0.996350,-0.061016,-0.055451,0.022099,3.090469,0.108011,-0.125090,-0.000198,-0.001226,0.000859,-0.002876,-0.001449,-0.001721,0.162032,0.336215,0.642596,-0.431628,-0.124485,0.127424,-0.477885,-0.126262,0.227991,-2.305754,-0.041280,2.081779,0.676652
1.357129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449908,-0.125799,0.244557,0.996350,-0.061012,-0.055454,0.022099,3.090469,0.108017,-0.125083,0.000265,0.000377,0.000488,-0.001485,0.000457,0.001532,0.153707,0.267625,0.657615,-0.398048,-0.137646,0.099147,-0.477884,-0.126261,0.227997,-2.305755,-0.041280,2.081774,0.676652
1.406665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449906,-0.125800,0.244556,0.996350,-0.061016,-0.055454,0.022095,3.090477,0.108016,-0.125091,-0.000175,0.000050,0.000518,-0.000556,-0.000892,-0.001836,0.131666,0.327908,0.645404,-0.425809,-0.143457,0.120212,-0.477886,-0.126262,0.227992,-2.305760,-0.041270,2.081779,0.676648
1.456663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449906,-0.125800,0.244554,0.996350,-0.061015,-0.055456,0.022093,3.090480,0.108020,-0.125089,0.000560,0.000230,0.000201,0.000300,-0.000919,0.001262,0.094820,0.280633,0.571507,-0.394967,-0.128780,0.096672,-0.477886,-0.126258,0.227992,-2.305759,-0.041269,2.081778,0.676646
1.507375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449902,-0.125798,0.244549,0.996350,-0.061015,-0.055461,0.022093,3.090479,0.108031,-0.125088,0.000102,0.000096,-0.000468,-0.000413,0.000611,-0.001866,0.046232,0.301444,0.589975,-0.409702,-0.159508,0.098910,-0.477884,-0.126256,0.227992,-2.305769,-0.041272,2.081779,0.676648
1.559744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449901,-0.125798,0.244548,0.996350,-0.061013,-0.055462,0.022092,3.090482,0.108032,-0.125085,0.000254,0.000730,-0.000196,0.000518,-0.000542,0.002308,0.005052,0.314085,0.563130,-0.413084,-0.169066,0.104825,-0.477882,-0.126259,0.227989,-2.305774,-0.041269,2.081779,0.676643
1.610724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449897,-0.125796,0.244545,0.996350,-0.061011,-0.055467,0.022091,3.090484,0.108043,-0.125080,0.000405,0.001021,0.000325,-0.001114,-0.000018,0.003732,-0.045878,0.311210,0.588259,-0.416375,-0.207652,0.096546,-0.477880,-0.126260,0.227990,-2.305782,-0.041269,2.081775,0.676640
1.659535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449890,-0.125798,0.244537,0.996349,-0.061015,-0.055474,0.022089,3.090485,0.108058,-0.125089,0.000276,0.000127,-0.000257,-0.000724,-0.000519,0.000267,-0.149796,0.365372,0.584836,-0.444135,-0.261559,0.108567,-0.477882,-0.126256,0.227985,-2.305798,-0.041271,2.081780,0.676644
1.708533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449886,-0.125797,0.244533,0.996349,-0.061017,-0.055479,0.022086,3.090490,0.108068,-0.125093,0.000009,0.000143,-0.000534,-0.000314,0.001061,0.000456,-0.181548,0.420849,0.528221,-0.465815,-0.252364,0.127456,-0.477885,-0.126258,0.227987,-2.305808,-0.041265,2.081778,0.676643
1.760302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449886,-0.125796,0.244533,0.996349,-0.061017,-0.055478,0.022086,3.090492,0.108066,-0.125094,0.000425,0.000080,0.000624,0.000131,-0.001832,-0.000797,-0.175000,0.382931,0.479212,-0.441987,-0.232804,0.113039,-0.477882,-0.126260,0.227984,-2.305809,-0.041263,2.081779,0.676643
1.810394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449884,-0.125797,0.244533,0.996349,-0.061018,-0.055479,0.022086,3.090491,0.108069,-0.125096,-0.000089,-0.000471,0.000728,-0.000864,-0.000870,-0.001096,-0.235174,0.389974,0.518663,-0.451995,-0.281697,0.106483,-0.477885,-0.126262,0.227983,-2.305813,-0.041264,2.081778,0.676642
1.859548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449880,-0.125795,0.244528,0.996349,-0.061015,-0.055486,0.022085,3.090492,0.108082,-0.125090,-0.000125,0.000170,0.000166,-0.001049,-0.000377,0.002106,-0.248761,0.394124,0.512118,-0.450913,-0.280944,0.110988,-0.477882,-0.126260,0.227985,-2.305824,-0.041265,2.081777,0.676641
1.909695,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449879,-0.125795,0.244526,0.996348,-0.061019,-0.055487,0.022082,3.090497,0.108085,-0.125098,-0.000224,-0.000393,-0.000215,0.000209,0.000314,-0.002293,-0.269242,0.394445,0.516072,-0.456152,-0.292397,0.106083,-0.477884,-0.126257,0.227983,-2.305823,-0.041260,2.081776,0.676643
1.959559,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449879,-0.125794,0.244526,0.996349,-0.061018,-0.055486,0.022084,3.090495,0.108081,-0.125096,0.000350,0.000342,0.000307,-0.000235,-0.001255,-0.000936,-0.263178,0.344105,0.505966,-0.430126,-0.285964,0.086962,-0.477882,-0.126259,0.227984,-2.305826,-0.041262,2.081780,0.676644
2.008594,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449877,-0.125793,0.244523,0.996349,-0.061012,-0.055490,0.022084,3.090494,0.108091,-0.125084,-0.000387,0.000843,-0.000613,-0.000070,0.002059,0.003752,-0.250935,0.382537,0.466010,-0.444016,-0.263004,0.106399,-0.477880,-0.126257,0.227984,-2.305831,-0.041265,2.081779,0.676636
2.058638,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449876,-0.125797,0.244525,0.996348,-0.061023,-0.055488,0.022082,3.090497,0.108086,-0.125105,-0.000099,-0.000346,-0.000397,0.000434,-0.000429,-0.003565,-0.287618,0.398140,0.576264,-0.460071,-0.328356,0.108926,-0.477885,-0.126261,0.227979,-2.305831,-0.041260,2.081779,0.676644
2.109310,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449876,-0.125796,0.244523,0.996348,-0.061017,-0.055490,0.022083,3.090497,0.108090,-0.125092,0.000248,-0.000456,0.000567,-0.001147,-0.001735,0.001574,-0.291296,0.391996,0.479995,-0.447601,-0.290484,0.106974,-0.477884,-0.126259,0.227980,-2.305835,-0.041262,2.081781,0.676636
2.158766,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449875,-0.125795,0.244522,0.996348,-0.061016,-0.055492,0.022082,3.090498,0.108094,-0.125091,-0.000101,-0.000333,-0.000127,-0.000220,0.000723,-0.000492,-0.251180,0.367555,0.458704,-0.437174,-0.256583,0.097292,-0.477886,-0.126259,0.227984,-2.305835,-0.041261,2.081778,0.676636
2.209506,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449874,-0.125794,0.244520,0.996348,-0.061020,-0.055493,0.022079,3.090504,0.108096,-0.125099,-0.000145,0.000400,-0.000323,0.001536,0.000040,-0.001273,-0.260425,0.401516,0.502033,-0.457448,-0.280872,0.112827,-0.477883,-0.126257,0.227980,-2.305839,-0.041255,2.081779,0.676639
2.259568,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449874,-0.125794,0.244522,0.996348,-0.061019,-0.055490,0.022080,3.090501,0.108091,-0.125098,-0.000006,-0.000131,0.000423,-0.000537,-0.000819,-0.000535,-0.283321,0.399830,0.482445,-0.455150,-0.284103,0.111183,-0.477881,-0.126262,0.227979,-2.305838,-0.041257,2.081780,0.676640
2.309540,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449874,-0.125795,0.244523,0.996348,-0.061021,-0.055491,0.022081,3.090500,0.108092,-0.125100,0.000407,0.000198,0.001103,-0.000085,-0.001282,-0.000633,-0.232795,0.336330,0.473520,-0.426671,-0.254980,0.087606,-0.477881,-0.126262,0.227977,-2.305837,-0.041258,2.081777,0.676641
2.360534,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449870,-0.125796,0.244517,0.996348,-0.061021,-0.055497,0.022081,3.090499,0.108105,-0.125101,-0.000485,0.000123,-0.000517,-0.000310,0.001160,-0.000984,-0.252782,0.403880,0.440400,-0.450879,-0.248301,0.117106,-0.477884,-0.126259,0.227978,-2.305847,-0.041261,2.081778,0.676641
2.409552,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449869,-0.125796,0.244516,0.996348,-0.061023,-0.055498,0.022078,3.090505,0.108106,-0.125105,-0.000632,-0.000365,-0.000340,0.000344,0.000907,-0.000764,-0.285554,0.380039,0.481079,-0.446757,-0.281764,0.103182,-0.477886,-0.126258,0.227977,-2.305849,-0.041256,2.081778,0.676639
2.461391,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449870,-0.125793,0.244517,0.996348,-0.061017,-0.055496,0.022079,3.090504,0.108103,-0.125094,0.000024,0.000661,-0.000390,0.000594,0.000105,0.002334,-0.280837,0.361231,0.433337,-0.429983,-0.259263,0.094890,-0.477880,-0.126259,0.227979,-2.305849,-0.041256,2.081780,0.676636
2.510407,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449870,-0.125792,0.244517,0.996348,-0.061018,-0.055496,0.022077,3.090507,0.108103,-0.125095,-0.000026,0.000306,-0.000188,-0.000437,0.000168,0.001169,-0.282228,0.370093,0.467309,-0.440992,-0.280074,0.097925,-0.477878,-0.126259,0.227977,-2.305849,-0.041253,2.081780,0.676636
2.560417,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.449905,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449868,-0.125792,0.244512,0.996348,-0.061018,-0.055501,0.022076,3.090508,0.108112,-0.125095,-0.000350,0.000557,-0.001393,0.000743,0.002533,0.001609,-0.296858,0.407084,0.525187,-0.460848,-0.311291,0.113607,-0.477880,-0.126254,0.227978,-2.305854,-0.041254,2.081781,0.676635
2.610600,0.027351,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.450014,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449868,-0.125796,0.244516,0.996348,-0.061023,-0.055498,0.022077,3.090507,0.108107,-0.125105,0.000013,-0.000165,0.000114,0.001260,-0.000538,-0.002132,-0.278113,0.379631,0.450316,-0.445290,-0.263275,0.100750,-0.477885,-0.126259,0.227975,-2.305849,-0.041254,2.081778,0.676637
2.660707,0.675796,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.452717,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449870,-0.125794,0.244517,0.996348,-0.061020,-0.055496,0.022077,3.090506,0.108103,-0.125099,0.000485,-0.000232,0.000859,-0.000275,-0.001826,-0.000193,-0.287317,0.431014,0.462910,-0.469061,-0.274560,0.123173,-0.477883,-0.126260,0.227977,-2.305849,-0.041254,2.081779,0.676636
2.711558,0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.456717,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449868,-0.125795,0.244517,0.996348,-0.061019,-0.055498,0.022078,3.090506,0.108106,-0.125098,0.000023,-0.000485,0.000284,0.000122,-0.000838,-0.000065,-0.239870,0.353032,0.489549,-0.437395,-0.270530,0.092453,-0.477886,-0.126262,0.227978,-2.305851,-0.041254,2.081777,0.676632
2.762342,0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.460717,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449872,-0.125795,0.244517,0.996348,-0.061022,-0.055493,0.022076,3.090508,0.108096,-0.125104,-0.000256,0.000094,-0.000537,0.002239,0.000428,-0.002214,-0.124409,0.374644,0.450658,-0.438434,-0.211926,0.117383,-0.477885,-0.126257,0.227976,-2.305848,-0.041251,2.081788,0.676637
2.812321,0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.464717,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.449893,-0.125795,0.244532,0.996350,-0.061016,-0.055459,0.022082,3.090501,0.108028,-0.125089,0.000080,-0.000689,0.000617,0.000554,-0.002261,-0.001933,0.062106,0.360225,0.460369,-0.422971,-0.157590,0.133712,-0.477883,-0.126263,0.227984,-2.305823,-0.041247,2.081826,0.676632
2.862445,0.999964,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.468717,-0.125817,0.244568,0.996349,-0.060972,-0.055483,0.022196,0.450033,-0.125801,0.244578,0.996363,-0.060987,-0.055242,0.022113,3.090472,0.107593,-0.125021,0.002307,-0.001010,0.000673,-0.001117,-0.008962,0.000739,0.401712,0.301212,0.337448,-0.405745,-0.001190,0.139719,-0.477852,-0.126217,0.228000,-2.305720,-0.041237,2.082205,0.676628
