t,act_x,act_y,act_z,act_r,act_p,act_yaw,r1,tgt_x,tgt_y,tgt_z,tgt_qx,tgt_qy,tgt_qz,tgt_qw,mes_x,mes_y,mes_z,mes_qx,mes_qy,mes_qz,mes_qw,mes_roll,mes_pitch,mes_yaw,vel_x,vel_y,vel_z,vel_r,vel_p,vel_yaw,fx,fy,fz,tx,ty,tz,q0,q1,q2,q3,q4,q5,q6
7.173411,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.183029,0.982455,-0.186274,-0.008845,-0.002319,0.405568,-0.007888,0.181954,0.982971,-0.183450,-0.008005,-0.007061,-3.130645,0.018328,-0.368910,0.009439,0.013064,-0.001263,-0.019462,-0.006496,0.080281,-1.478993,0.467182,1.836593,-0.556624,-1.022073,0.049746,-0.322984,-0.270447,0.305443,-2.648193,0.139317,2.371161,1.024909
7.222653,-0.000000,0.000000,-0.472412,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.181139,0.982455,-0.186274,-0.008845,-0.002319,0.405725,-0.008005,0.181971,0.982784,-0.184430,-0.008227,-0.007274,-3.130327,0.018856,-0.370899,0.005354,-0.015468,0.006463,0.043092,-0.011299,-0.156180,-1.132788,0.498122,1.780460,-0.520514,-0.749746,0.061651,-0.323151,-0.269714,0.305049,-2.647376,0.139506,2.370636,1.026294
7.273665,-0.000000,0.000000,-0.999969,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.177139,0.982455,-0.186274,-0.008845,-0.002319,0.405578,-0.007845,0.181770,0.982806,-0.184295,-0.008804,-0.007127,-3.130826,0.019933,-0.370626,-0.010357,0.015473,-0.012524,-0.045062,0.056251,0.128884,-0.817024,-1.082995,2.220312,-0.033338,-0.851463,-0.554430,-0.322853,-0.269022,0.305137,-2.647031,0.138974,2.369814,1.026820
7.323849,-0.000000,0.000000,-0.999969,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.173139,0.982455,-0.186274,-0.008845,-0.002319,0.405591,-0.008003,0.181419,0.982606,-0.185337,-0.009063,-0.007332,-3.130540,0.020529,-0.372743,0.021653,-0.023756,0.001774,0.038539,-0.126856,-0.194255,-1.556073,0.928688,0.756792,-0.630617,-0.676682,0.237629,-0.323110,-0.267884,0.304815,-2.646945,0.139170,2.370343,1.028232
7.374625,-0.000000,0.000000,-0.999969,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.169140,0.982455,-0.186274,-0.008845,-0.002319,0.405443,-0.007867,0.180295,0.982593,-0.185390,-0.009373,-0.007387,-3.130548,0.021160,-0.372847,0.015401,0.017992,-0.023675,-0.031291,-0.081934,0.122149,-2.851234,1.170478,-0.577758,-0.831782,-0.854677,0.317898,-0.322869,-0.265485,0.304992,-2.647992,0.138944,2.373138,1.028786
7.424564,-0.000000,0.000000,-0.562973,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405050,-0.007772,0.178528,0.982475,-0.185929,-0.010742,-0.007588,-3.130675,0.023932,-0.373937,-0.014461,-0.011180,-0.041058,0.054798,0.124688,-0.123256,-1.492004,-0.820712,-0.286917,-0.207319,-0.710928,-0.465047,-0.323012,-0.261131,0.305146,-2.648641,0.138704,2.375357,1.029969
7.475446,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.404902,-0.007656,0.176442,0.982384,-0.186315,-0.012105,-0.007917,-3.130544,0.026737,-0.374712,-0.001530,0.015530,-0.047428,-0.001410,0.068699,0.099692,-1.645396,0.521905,-0.051157,-0.778931,-1.084911,0.059878,-0.323061,-0.255261,0.305167,-2.648863,0.138301,2.378661,1.030943
7.524828,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405183,-0.007808,0.174388,0.982229,-0.187069,-0.012748,-0.008351,-3.129952,0.028171,-0.376236,0.037754,-0.022927,-0.022097,0.046501,-0.156926,-0.183845,-2.512461,0.982650,-1.509069,-0.889253,-0.870515,0.228441,-0.323350,-0.248921,0.304822,-2.648927,0.137787,2.383698,1.032147
7.574327,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405423,-0.007722,0.172450,0.982224,-0.187036,-0.013357,-0.008683,-3.129526,0.029491,-0.376158,0.026910,0.017413,-0.029034,-0.019288,-0.092172,0.123905,-2.930970,1.128868,-2.127470,-0.977979,-0.703466,0.295854,-0.323216,-0.243002,0.304714,-2.649017,0.137168,2.388412,1.032479
7.623586,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405496,-0.007724,0.171019,0.982129,-0.187450,-0.014351,-0.008942,-3.129403,0.031547,-0.376992,-0.002867,-0.012839,-0.022999,0.046601,0.086986,-0.122106,-1.972900,-0.870704,-0.903778,-0.329128,-0.782252,-0.478245,-0.323475,-0.238297,0.304655,-2.648468,0.136671,2.390530,1.033371
7.674434,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405493,-0.007661,0.169955,0.982070,-0.187663,-0.015444,-0.009101,-3.129506,0.033756,-0.377422,-0.015517,0.018129,-0.029973,-0.016722,0.119989,0.136748,-0.226829,0.524351,-0.021999,-0.875235,-0.470745,0.097403,-0.323553,-0.234542,0.304576,-2.647629,0.136118,2.391217,1.034103
7.725494,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405611,-0.007745,0.169082,0.981981,-0.188080,-0.015932,-0.009215,-3.129479,0.034762,-0.378269,-0.008110,-0.020460,-0.016414,0.050926,0.050089,-0.175545,-0.738255,-0.415970,2.204719,-0.512962,-1.512114,-0.295297,-0.323764,-0.231555,0.304440,-2.647238,0.135591,2.392796,1.034999
7.775591,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.406001,-0.007740,0.168666,0.981947,-0.188284,-0.015536,-0.009411,-3.128954,0.034061,-0.378678,0.021417,0.013249,-0.001470,-0.024844,-0.093695,0.091573,-1.009717,1.364572,-0.987893,-1.066400,-0.339459,0.428633,-0.323728,-0.229865,0.304389,-2.647117,0.135587,2.395148,1.035376
7.826656,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405991,-0.007707,0.168340,0.981889,-0.188543,-0.015998,-0.009439,-3.129082,0.034983,-0.379205,0.001673,-0.012584,-0.000451,0.020143,-0.000950,-0.107614,-0.927308,-0.908244,-0.493392,-0.317117,-0.446580,-0.484001,-0.323813,-0.228596,0.304435,-2.646668,0.135349,2.395036,1.036071
7.876437,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405747,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405908,-0.007690,0.168144,0.981848,-0.188738,-0.016244,-0.009418,-3.129221,0.035460,-0.379602,-0.012984,0.017470,-0.010069,-0.032711,0.063804,0.147504,-1.278985,0.956766,-0.278044,-1.019534,-0.684424,0.261286,-0.323798,-0.228101,0.304435,-2.646680,0.135204,2.395045,1.036587
7.927621,-0.175523,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.405045,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405774,-0.007711,0.168024,0.981824,-0.188855,-0.016418,-0.009238,-3.129646,0.035737,-0.379847,0.005003,-0.015452,0.005189,0.013833,-0.040324,-0.122588,-0.768285,-1.273397,0.665880,-0.198440,-0.903326,-0.632759,-0.323814,-0.228003,0.304516,-2.646865,0.134739,2.394960,1.037223
7.976627,-0.295942,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403861,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405977,-0.007801,0.168025,0.981756,-0.189268,-0.015732,-0.009273,-3.129333,0.034407,-0.380687,0.019921,0.006804,0.004545,-0.029795,-0.134876,0.061344,-2.257433,2.012384,-1.190105,-1.286900,-0.659278,0.671120,-0.323794,-0.228186,0.304428,-2.647403,0.134834,2.396692,1.037864
8.027842,-0.203312,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405753,-0.007688,0.167874,0.981772,-0.189171,-0.016006,-0.009096,-3.129780,0.034877,-0.380496,-0.007417,-0.004455,-0.000852,0.004626,0.042975,-0.045338,-1.685291,-1.425729,-0.481775,-0.172063,-0.703845,-0.688771,-0.323697,-0.228201,0.304715,-2.647731,0.134523,2.396451,1.038251
8.079626,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405471,-0.007742,0.167744,0.981684,-0.189596,-0.016358,-0.009089,-3.129943,0.035571,-0.381362,-0.006443,0.008716,-0.006576,-0.010094,0.027513,0.064086,-2.019410,1.185089,0.080147,-1.055754,-0.977628,0.349750,-0.323764,-0.228341,0.304599,-2.648116,0.134637,2.395991,1.038828
8.129701,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405323,-0.007809,0.167649,0.981629,-0.189876,-0.016414,-0.009017,-3.130116,0.035657,-0.381935,0.007851,-0.020215,0.005633,0.032500,-0.049702,-0.167697,-1.970730,-0.113033,-0.040065,-0.582729,-0.859046,-0.175189,-0.323825,-0.228495,0.304564,-2.648540,0.134538,2.396143,1.039344
8.178534,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.405093,-0.007752,0.167505,0.981668,-0.189674,-0.016547,-0.008833,-3.130520,0.035845,-0.381529,-0.020736,0.020842,-0.015671,-0.035193,0.097766,0.166888,-2.300295,0.739145,0.005981,-0.957442,-0.984950,0.188979,-0.323643,-0.228690,0.304673,-2.649111,0.134200,2.396235,1.039427
8.227718,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.166888,0.982455,-0.186274,-0.008845,-0.002319,0.404659,-0.007763,0.167293,0.981652,-0.189742,-0.016805,-0.008634,-3.131012,0.036277,-0.381675,-0.030531,-0.010742,-0.013708,0.021289,0.129932,-0.091414,-1.598099,-1.696426,0.657791,-0.096591,-1.062129,-0.782242,-0.323593,-0.229204,0.304762,-2.650147,0.133998,2.396227,1.039774
8.279348,-0.000000,0.000000,-0.940918,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.163124,0.982455,-0.186274,-0.008845,-0.002319,0.404391,-0.007790,0.167252,0.981587,-0.190063,-0.016996,-0.008560,-3.131242,0.036628,-0.382334,-0.019842,0.010278,-0.008169,-0.011948,0.086090,0.078584,-1.987375,1.495116,1.593259,-1.166282,-1.641739,0.485853,-0.323586,-0.229696,0.304724,-2.650668,0.134036,2.395874,1.040338
8.327680,-0.000000,0.000000,-0.999969,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.159124,0.982455,-0.186274,-0.008845,-0.002319,0.404143,-0.007771,0.167006,0.981587,-0.190050,-0.017225,-0.008381,-3.131679,0.037010,-0.382314,-0.024397,-0.017236,-0.015481,0.039612,0.091624,-0.143833,-1.624404,-0.632731,3.536563,-0.448499,-2.282503,-0.373142,-0.323570,-0.229593,0.304891,-2.651217,0.133667,2.396050,1.040718
8.378492,-0.000000,0.000000,-0.460602,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403915,-0.007773,0.166191,0.981552,-0.190244,-0.017062,-0.008434,-3.131520,0.036712,-0.382706,-0.004570,0.008200,-0.020683,-0.014380,-0.033493,0.064385,-1.561058,1.808319,0.569494,-1.241709,-1.173225,0.613294,-0.323479,-0.228569,0.304951,-2.652900,0.133777,2.399063,1.041011
8.429528,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403776,-0.007764,0.164878,0.981568,-0.190201,-0.016619,-0.008429,-3.131360,0.035839,-0.382618,0.026774,-0.016797,-0.012116,0.008492,-0.180298,-0.131265,-2.114950,-0.604375,-1.390777,-0.392716,-0.676513,-0.354961,-0.323380,-0.226400,0.305214,-2.655180,0.133483,2.404351,1.041253
8.478523,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403650,-0.007773,0.163293,0.981540,-0.190342,-0.016600,-0.008619,-3.130986,0.035876,-0.382900,0.024001,0.009767,-0.022757,-0.019678,-0.141624,0.078988,-3.751266,2.288946,-1.883591,-1.397201,-1.052021,0.779476,-0.323369,-0.223021,0.305263,-2.656957,0.133346,2.409493,1.041493
8.528726,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403421,-0.007670,0.161785,0.981587,-0.190066,-0.016951,-0.008686,-3.130977,0.036587,-0.382335,-0.007264,-0.004066,-0.026392,0.015158,0.049139,-0.035152,-2.189808,-1.494527,-0.952993,-0.200591,-0.858666,-0.696800,-0.323316,-0.219687,0.305530,-2.658326,0.132929,2.413441,1.041395
8.578750,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403366,-0.007769,0.160881,0.981496,-0.190500,-0.017214,-0.008893,-3.130687,0.037187,-0.383212,-0.006729,0.008099,-0.018992,0.001619,0.046275,0.061397,-1.736967,1.691899,-0.994477,-1.263554,-0.732670,0.582268,-0.323453,-0.217357,0.305290,-2.658830,0.132918,2.415718,1.041843
8.629385,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403290,-0.007711,0.160181,0.981575,-0.190095,-0.017263,-0.008761,-3.130950,0.037228,-0.382393,0.003549,-0.009062,-0.009775,-0.004169,-0.041519,-0.051732,-1.284733,-1.771732,-0.199699,-0.127817,-0.883048,-0.804372,-0.323314,-0.215811,0.305472,-2.659512,0.132228,2.417801,1.041777
8.683166,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403529,-0.007922,0.159724,0.981481,-0.190640,-0.016466,-0.008931,-3.130333,0.035735,-0.383494,0.021250,-0.005671,-0.001162,-0.004412,-0.142862,-0.026431,-2.480970,2.488938,-1.633162,-1.450209,-0.652240,0.879956,-0.323419,-0.214872,0.305182,-2.660502,0.132371,2.421307,1.042269
8.735913,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.157282,0.982455,-0.186274,-0.008845,-0.002319,0.403370,-0.007715,0.159176,0.981610,-0.189982,-0.016502,-0.008736,-3.130706,0.035725,-0.382160,-0.011401,0.005363,-0.011263,-0.014678,0.045496,0.041410,-1.758985,-1.737276,-0.305164,-0.171723,-0.895083,-0.790421,-0.323156,-0.213977,0.305663,-2.661330,0.131801,2.422927,1.042010
8.779667,-0.000000,0.000000,-0.350372,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.155880,0.982455,-0.186274,-0.008845,-0.002319,0.403546,-0.007912,0.159004,0.981485,-0.190658,-0.016036,-0.008870,-3.130288,0.034867,-0.383533,0.002879,-0.005825,-0.002405,0.017214,-0.007397,-0.049682,-2.211538,2.292244,-1.189596,-1.439031,-0.711009,0.809753,-0.323388,-0.213543,0.305437,-2.661725,0.131986,2.424689,1.042742
8.830473,-0.000000,0.000000,-0.704697,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.153061,0.982455,-0.186274,-0.008845,-0.002319,0.403304,-0.007716,0.158559,0.981657,-0.189762,-0.016349,-0.008491,-3.131120,0.035328,-0.381720,-0.027157,0.011881,-0.020958,-0.025130,0.136428,0.108281,-1.128303,-1.649679,0.861707,-0.277505,-1.107582,-0.747734,-0.323063,-0.212802,0.305876,-2.662220,0.130881,2.425247,1.042466
8.881490,-0.000000,0.000000,-0.582657,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403398,-0.007917,0.158102,0.981531,-0.190444,-0.015948,-0.008624,-3.130731,0.034599,-0.383106,0.004530,-0.021246,-0.008460,0.028641,-0.052885,-0.163396,-1.040797,1.133366,-0.114721,-1.079949,-0.676318,0.358585,-0.323325,-0.211841,0.305694,-2.662978,0.130984,2.427754,1.043250
8.930789,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403267,-0.007698,0.157158,0.981665,-0.189744,-0.016093,-0.008495,-3.131015,0.034826,-0.381682,-0.011333,0.023780,-0.026679,-0.036727,0.058267,0.190971,-1.756450,0.227651,-0.697275,-0.881565,-0.751155,-0.004733,-0.323046,-0.209748,0.306135,-2.663852,0.130258,2.430386,1.042985
8.980845,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403290,-0.007824,0.156117,0.981634,-0.189910,-0.016039,-0.008481,-3.131028,0.034716,-0.382021,0.012578,-0.023538,-0.016496,0.020822,-0.079008,-0.153026,-1.539406,-0.486635,-1.155944,-0.599399,-0.546689,-0.299527,-0.323220,-0.207123,0.306117,-2.664658,0.129521,2.433862,1.043590
9.034116,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403376,-0.007853,0.155064,0.981665,-0.189761,-0.015907,-0.008508,-3.130919,0.034467,-0.381716,0.001721,0.015975,-0.020660,-0.015945,0.010010,0.122317,-2.403105,1.729025,-1.600415,-1.360514,-0.595065,0.583493,-0.323135,-0.204364,0.306061,-2.665411,0.128825,2.437574,1.043744
9.081701,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403172,-0.007807,0.154099,0.981761,-0.189252,-0.016167,-0.008275,-3.131458,0.034884,-0.380687,-0.004499,-0.006016,-0.016159,-0.010697,0.007184,-0.021634,-1.087460,-1.851712,-0.273568,-0.227059,-0.707826,-0.833602,-0.323032,-0.202236,0.306282,-2.666275,0.127694,2.439971,1.043803
9.131712,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403403,-0.008027,0.153600,0.981680,-0.189720,-0.015506,-0.008342,-3.131091,0.033615,-0.381636,0.008789,-0.006842,-0.006154,0.013236,-0.042720,-0.051765,-2.329389,2.396196,-1.428476,-1.521419,-0.650544,0.843940,-0.323165,-0.201001,0.306023,-2.667041,0.127421,2.443263,1.044485
9.181850,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403152,-0.007853,0.152979,0.981872,-0.188731,-0.015674,-0.007917,-3.131955,0.033774,-0.379635,-0.020779,0.013572,-0.018892,-0.035808,0.089143,0.124880,-1.328929,-1.427521,-0.079346,-0.395094,-0.843376,-0.660518,-0.322824,-0.199964,0.306470,-2.667902,0.126070,2.444752,1.044216
9.231463,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403482,-0.008118,0.152793,0.981772,-0.189314,-0.014894,-0.007929,-3.131658,0.032253,-0.380822,0.021746,-0.017882,0.003633,0.014260,-0.117879,-0.127676,-1.875701,1.904870,-1.219977,-1.313773,-0.541313,0.649463,-0.323070,-0.199333,0.306240,-2.668311,0.125737,2.447326,1.045132
9.288508,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.403048,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403479,-0.007935,0.152463,0.981948,-0.188402,-0.014996,-0.007583,-3.132346,0.032314,-0.378975,-0.012864,0.022427,-0.012441,-0.037608,0.085855,0.184816,-1.881910,-0.185540,-0.605250,-0.770592,-0.728093,-0.176752,-0.322774,-0.198371,0.306647,-2.668323,0.124493,2.448041,1.044923
9.332647,-0.203312,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.402235,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403581,-0.008117,0.152258,0.981934,-0.188500,-0.014807,-0.007331,-3.132773,0.031848,-0.379180,0.014660,-0.025127,0.004060,0.004735,-0.086385,-0.149644,-1.279288,-0.231818,-0.236894,-0.688559,-0.691304,-0.201952,-0.322930,-0.197695,0.306580,-2.668408,0.123437,2.449125,1.045701
9.381869,-0.536815,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.400087,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403742,-0.008090,0.152097,0.982021,-0.188074,-0.014578,-0.007091,-3.133146,0.031305,-0.378319,-0.001534,0.019801,-0.004936,-0.032523,0.027952,0.161308,-2.133855,1.267578,-1.076026,-1.212120,-0.584466,0.394805,-0.322766,-0.197019,0.306704,-2.668355,0.122442,2.450157,1.045885
9.432535,-0.481237,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403370,-0.008117,0.151777,0.982090,-0.187687,-0.015130,-0.006650,-3.134206,0.032219,-0.377548,-0.008664,-0.014216,-0.004531,-0.005234,0.015596,-0.071360,-1.094489,-1.264377,0.452313,-0.397855,-0.866515,-0.610072,-0.322756,-0.196654,0.306862,-2.668717,0.121161,2.449715,1.046239
9.483338,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.403188,-0.008278,0.151658,0.982045,-0.187941,-0.014965,-0.006472,-3.134502,0.031830,-0.378068,0.002669,0.000727,-0.001127,-0.006762,-0.047009,0.009542,-2.248625,2.512221,-1.339187,-1.520309,-0.497553,0.889450,-0.322785,-0.197037,0.306704,-2.669592,0.120773,2.450507,1.046809
9.532795,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.402354,-0.008103,0.151279,0.982201,-0.187085,-0.015644,-0.005928,-3.135798,0.032954,-0.376345,-0.030109,0.010841,-0.013052,-0.019936,0.119814,0.076752,-1.905457,-1.629892,0.479903,-0.275382,-1.118816,-0.744426,-0.322447,-0.197783,0.307173,-2.671193,0.119836,2.449950,1.046494
9.582841,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.401987,-0.008344,0.151231,0.982076,-0.187766,-0.015405,-0.005797,-3.135989,0.032440,-0.377735,0.007058,-0.019509,0.006220,0.008847,-0.094865,-0.135900,-2.527362,1.948051,-0.233570,-1.288099,-1.083149,0.663892,-0.322687,-0.198996,0.307052,-2.672721,0.119962,2.450737,1.047319
9.633459,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.401489,-0.008124,0.151063,0.982243,-0.186878,-0.015705,-0.005360,-3.136930,0.032863,-0.375942,-0.025333,0.025914,-0.012261,-0.035635,0.113182,0.184310,-2.995258,-0.246705,0.331073,-0.694419,-1.438787,-0.198465,-0.322390,-0.199716,0.307647,-2.673791,0.119232,2.450456,1.046890
9.683555,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.401064,-0.008262,0.151001,0.982161,-0.187299,-0.015879,-0.005183,-3.137358,0.033139,-0.376807,-0.006029,-0.023138,0.002227,0.027275,-0.013790,-0.179508,-2.310413,0.285125,1.528876,-0.783994,-1.694713,0.006486,-0.322647,-0.200619,0.307720,-2.674810,0.119190,2.450218,1.047531
9.733700,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.401111,-0.008189,0.151144,0.982237,-0.186951,-0.015335,-0.004988,-3.137525,0.031996,-0.376099,0.005341,0.020369,0.002049,-0.035592,-0.032938,0.150200,-3.239480,1.512712,-0.567316,-1.193615,-1.145275,0.486688,-0.322517,-0.201446,0.308074,-2.675431,0.118927,2.451098,1.047454
9.783387,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.400708,-0.008181,0.151056,0.982236,-0.186936,-0.015664,-0.004756,-3.138104,0.032556,-0.376079,0.002256,-0.018563,0.005418,0.013727,-0.044380,-0.138948,-2.376646,-0.597449,1.079742,-0.519554,-1.510562,-0.351401,-0.322590,-0.202056,0.308322,-2.676138,0.118660,2.450525,1.047760
9.832709,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.400797,-0.008212,0.151145,0.982244,-0.186930,-0.015219,-0.004661,-3.138123,0.031646,-0.376066,0.004366,0.013513,-0.000211,-0.026867,-0.019795,0.115039,-3.461481,2.157531,-0.893651,-1.404792,-1.063012,0.735647,-0.322556,-0.202497,0.308397,-2.676519,0.118486,2.451350,1.047958
9.883424,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.398162,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.400395,-0.008080,0.150958,0.982320,-0.186504,-0.015654,-0.004389,-3.138807,0.032397,-0.375210,-0.025863,-0.002190,-0.012450,0.010785,0.128141,-0.030574,-2.541419,-1.655712,1.040010,-0.230430,-1.522571,-0.768171,-0.322468,-0.202739,0.308801,-2.677115,0.118028,2.450814,1.047895
9.932821,-0.388571,0.000000,0.000000,0.000000,-0.000000,-0.000000,1.000000,0.396608,-0.007826,0.150731,0.982455,-0.186274,-0.008845,-0.002319,0.400432,-0.008235,0.151039,0.982227,-0.187012,-0.015414,-0.004396,-3.138721,0.031929,-0.376242,0.008422,-0.002211,0.003360,-0.002318,-0.057932,-0.019099,-2.608185,2.312727,0.632883,-1.434959,-1.406471,0.798646,-0.322667,-0.203089,0.308666,-2.677339,0.118104,2.451170,1.048522
