step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
104,0,1,0,0.504,-0.173,0.000,0.000,0,0,-0.339,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0022,0.0571
105,0,1,0,0.685,-0.213,0.000,0.000,0,0,-0.580,0.000,0.000,0,1.000,0,0,0.0576,0.2528,-0.0027,0.0571
106,0,1,0,0.669,-0.205,0.000,0.000,0,0,-0.559,0.000,0.000,0,1.000,0,0,0.0576,0.2518,-0.0032,0.0570
107,0,1,0,0.087,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2511,-0.0036,0.0570
108,0,1,0,0.055,-0.055,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2511,-0.0036,0.0570
109,0,1,0,0.063,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2511,-0.0036,0.0569
110,0,1,0,0.055,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2511,-0.0036,0.0570
111,0,1,0,0.055,-0.032,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
112,0,1,0,0.055,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
113,0,1,0,0.055,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
114,0,1,0,0.031,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
115,0,1,0,0.024,-0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
116,0,1,0,0.024,-0.008,0.000,-0.173,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
117,0,1,0,0.024,-0.008,0.000,0.661,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
118,0,1,0,0.024,-0.008,0.000,0.559,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
119,0,1,0,0.024,0.016,0.000,0.394,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
120,0,1,0,0.031,0.039,0.000,0.693,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
121,0,1,0,0.031,0.039,0.000,0.992,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
122,0,1,0,0.031,0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
123,0,1,0,0.055,0.126,0.000,0.984,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
124,0,1,0,0.071,0.134,0.000,0.968,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
125,0,1,0,0.047,0.055,0.000,0.976,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
126,0,1,0,0.031,0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
127,0,1,0,0.031,0.024,0.000,0.961,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
128,0,1,0,0.039,0.039,0.000,0.953,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0036,0.0570
129,0,1,0,0.079,0.409,0.000,0.968,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2511,-0.0036,0.0570
130,0,1,0,0.173,0.425,0.000,1.000,0,0,-0.000,0.234,0.000,0,1.000,0,0,0.0576,0.2512,-0.0035,0.0569
131,0,1,0,0.039,0.000,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2514,-0.0034,0.0569
132,0,1,0,0.024,0.016,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2514,-0.0034,0.0569
133,0,1,0,0.016,0.630,0.000,1.000,0,0,-0.000,0.507,0.000,0,1.000,0,0,0.0576,0.2516,-0.0033,0.0569
134,0,1,0,0.055,0.835,0.000,1.000,0,0,-0.000,0.780,0.000,0,1.000,0,0,0.0576,0.2520,-0.0031,0.0569
135,0,1,0,0.087,0.709,0.000,1.000,0,0,-0.000,0.612,0.000,0,1.000,0,0,0.0576,0.2527,-0.0027,0.0569
136,0,1,0,0.055,0.307,0.000,1.000,0,0,-0.000,0.076,0.000,0,1.000,0,0,0.0576,0.2531,-0.0024,0.0569
137,0,1,0,0.024,0.008,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
138,0,1,0,0.024,0.008,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
139,0,1,0,0.008,0.008,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
140,0,1,0,0.031,-0.047,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
141,0,1,0,0.063,-0.063,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
142,0,1,0,0.063,-0.213,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
143,0,1,0,0.071,-0.252,0.000,1.000,0,0,-0.000,-0.003,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
144,0,1,0,0.024,-0.032,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
145,0,1,0,0.031,-0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
146,0,1,0,0.031,-0.032,0.000,-0.929,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
147,0,1,0,0.031,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
148,0,1,0,0.031,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0569
149,0,1,0,0.024,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0568
150,0,1,0,0.024,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2530,-0.0023,0.0559
151,0,1,0,0.024,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2531,-0.0023,0.0545
152,0,1,0,0.024,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2530,-0.0022,0.0532
153,0,1,0,0.024,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2529,-0.0021,0.0521
154,0,1,0,0.024,0.000,0.000,0.953,0,1,-0.000,0.000,-0.974,0,1.000,0,0,0.0576,0.2528,-0.0022,0.0518
155,0,1,0,0.024,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2528,-0.0022,0.0517
156,1,1,0,0.024,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,0.200,0,0,0.0581,0.2499,-0.0051,0.0617
157,1,1,0,0.024,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,0.400,0,0,0.0580,0.2506,-0.0043,0.0569
158,1,1,0,0.024,-0.008,0.000,-0.465,0,1,-0.000,0.000,-0.204,0,0.600,0,0,0.0579,0.2505,-0.0046,0.0555
159,1,1,0,0.024,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.800,0,0,0.0578,0.2504,-0.0046,0.0554
160,1,1,0,0.024,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2501,-0.0047,0.0554
161,1,1,0,0.024,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0046,0.0553
162,1,1,0,0.024,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0046,0.0553
163,1,1,0,0.024,0.000,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0047,0.0554
164,1,1,0,0.024,0.000,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
165,1,1,0,0.024,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
166,1,1,0,0.031,0.000,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
167,1,1,0,0.024,0.087,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
168,1,1,0,0.024,0.252,0.000,-1.000,0,1,-0.000,0.003,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
169,1,1,0,0.031,0.024,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
170,1,1,0,0.024,0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
171,1,1,0,0.024,0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
172,1,1,0,0.024,0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
173,1,1,0,0.024,0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
174,1,1,0,0.024,0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
175,1,1,0,0.024,0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
176,1,1,0,0.024,0.047,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2499,-0.0047,0.0554
177,1,1,0,0.024,0.331,0.000,-1.000,0,1,-0.000,0.108,0.000,0,1.000,0,0,0.0576,0.2499,-0.0046,0.0554
178,1,1,0,0.024,0.346,0.000,-1.000,0,1,-0.000,0.129,0.000,0,1.000,0,0,0.0576,0.2500,-0.0044,0.0554
179,1,1,0,0.024,0.346,0.000,-1.000,0,1,-0.000,0.129,0.000,0,1.000,0,0,0.0576,0.2500,-0.0041,0.0554
180,1,1,0,0.024,0.346,0.000,-1.000,0,1,-0.000,0.129,0.000,0,1.000,0,0,0.0576,0.2500,-0.0038,0.0554
181,1,1,0,0.031,0.346,0.000,-1.000,0,1,-0.000,0.129,0.000,0,1.000,0,0,0.0576,0.2501,-0.0036,0.0554
182,1,1,0,0.031,0.323,0.000,-1.000,0,1,-0.000,0.097,0.000,0,1.000,0,0,0.0576,0.2501,-0.0034,0.0554
183,1,1,0,0.031,0.260,0.000,-1.000,0,1,-0.000,0.013,0.000,0,1.000,0,0,0.0576,0.2501,-0.0032,0.0554
184,1,1,0,0.031,0.165,0.000,0.543,0,1,-0.000,0.000,-0.752,0,1.000,0,0,0.0576,0.2502,-0.0032,0.0554
185,1,1,0,0.031,0.031,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2505,-0.0032,0.0547
186,1,1,0,0.031,0.024,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2509,-0.0031,0.0537
187,1,1,0,0.031,0.024,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2513,-0.0031,0.0530
188,1,1,0,0.031,0.047,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2518,-0.0030,0.0523
189,1,1,0,0.031,0.102,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2522,-0.0027,0.0519
