step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
455,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
456,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
457,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
458,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
459,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
460,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
461,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
462,3,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2572,-0.0055,0.0540
463,3,1,1,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2572,-0.0055,0.0540
464,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.200,0,0,0.0600,0.2499,-0.0047,0.0634
465,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.400,0,0,0.0594,0.2504,-0.0051,0.0633
466,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.600,0,0,0.0588,0.2504,-0.0053,0.0627
467,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.800,0,0,0.0582,0.2508,-0.0059,0.0627
468,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0057,0.0619
469,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0045,0.0578
470,4,1,0,0.000,-0.008,0.000,-0.961,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0046,0.0567
471,4,1,0,0.000,-0.008,0.000,0.953,0,1,-0.000,0.000,-0.974,0,1.000,0,0,0.0576,0.2492,-0.0047,0.0570
472,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2498,-0.0047,0.0570
473,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2500,-0.0049,0.0566
474,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2506,-0.0052,0.0561
475,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2510,-0.0054,0.0557
476,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2516,-0.0056,0.0552
477,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2521,-0.0059,0.0548
478,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2527,-0.0061,0.0543
479,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2532,-0.0063,0.0539
480,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2536,-0.0067,0.0538
481,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2538,-0.0069,0.0538
482,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2540,-0.0071,0.0538
483,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2542,-0.0072,0.0538
484,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2544,-0.0074,0.0538
485,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2546,-0.0078,0.0538
486,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2548,-0.0079,0.0538
487,4,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2551,-0.0081,0.0538
488,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2551,-0.0082,0.0538
489,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2552,-0.0082,0.0538
490,4,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2552,-0.0082,0.0538
491,4,1,1,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2552,-0.0082,0.0538
492,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.200,0,0,0.0615,0.2494,-0.0053,0.0621
493,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.400,0,0,0.0606,0.2495,-0.0051,0.0609
494,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.600,0,0,0.0596,0.2493,-0.0051,0.0601
495,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.800,0,0,0.0586,0.2492,-0.0050,0.0594
496,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0047,0.0584
497,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0045,0.0577
498,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0045,0.0576
499,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0045,0.0576
500,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0045,0.0576
501,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
502,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
503,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
504,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
505,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
506,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
507,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
508,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
509,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
510,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
511,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
512,5,1,0,0.000,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
513,5,1,0,0.000,-0.008,0.000,-0.472,0,1,-0.000,0.000,-0.200,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
514,5,1,0,0.000,-0.008,0.000,0.031,0,1,-0.000,0.000,-0.474,0,1.000,0,0,0.0576,0.2490,-0.0046,0.0576
515,5,1,0,0.000,-0.008,0.000,0.315,0,1,-0.000,0.000,-0.628,0,1.000,0,0,0.0576,0.2491,-0.0047,0.0576
516,5,1,0,0.000,-0.008,0.000,0.654,0,1,-0.000,0.000,-0.812,0,1.000,0,0,0.0576,0.2492,-0.0049,0.0576
517,5,1,0,0.000,-0.008,0.000,0.984,0,1,-0.000,0.000,-0.991,0,1.000,0,0,0.0576,0.2493,-0.0051,0.0574
518,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2494,-0.0054,0.0572
519,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2495,-0.0057,0.0571
520,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2497,-0.0060,0.0569
521,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2499,-0.0063,0.0568
522,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2500,-0.0066,0.0567
523,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2502,-0.0069,0.0565
524,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2504,-0.0073,0.0564
525,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2505,-0.0075,0.0562
526,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2507,-0.0078,0.0561
527,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2509,-0.0082,0.0560
528,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2510,-0.0085,0.0559
529,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2512,-0.0088,0.0558
530,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2514,-0.0092,0.0556
531,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2516,-0.0095,0.0554
532,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2518,-0.0098,0.0553
533,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2519,-0.0101,0.0553
534,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2521,-0.0104,0.0551
535,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2522,-0.0107,0.0550
536,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2524,-0.0111,0.0549
537,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2526,-0.0114,0.0547
538,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2528,-0.0117,0.0546
539,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2529,-0.0120,0.0545
540,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2531,-0.0123,0.0544
541,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2533,-0.0127,0.0543
542,5,1,0,0.000,-0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2534,-0.0130,0.0542
543,5,1,0,0.000,-0.008,0.000,0.937,0,1,-0.000,0.000,-0.966,0,1.000,0,0,0.0576,0.2536,-0.0133,0.0542
544,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0135,0.0542
545,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0135,0.0542
546,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
547,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
548,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
549,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
550,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
551,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
552,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
553,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
554,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
555,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
556,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
557,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
558,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
559,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
560,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
561,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
562,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
563,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
564,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
565,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
566,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
567,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
568,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
569,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
570,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
571,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
572,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
573,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
574,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
575,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
576,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
577,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
578,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
579,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
580,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
581,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
582,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
583,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
584,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
585,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
586,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
587,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
588,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
589,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
590,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
591,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
592,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
593,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
594,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
595,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
596,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
597,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
598,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
599,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
600,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
601,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
602,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
603,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
604,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
605,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
606,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
607,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
608,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
609,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
610,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
611,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
612,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
613,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
614,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
615,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
616,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
617,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
618,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
619,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
620,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
621,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
622,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
623,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
624,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
625,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
626,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
627,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
628,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
629,5,0,0,0.000,-0.008,0.000,-0.323,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
630,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
631,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
632,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
633,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
634,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
635,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
636,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
637,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
638,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
639,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
640,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
641,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
642,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
643,5,0,0,0.000,-0.008,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2537,-0.0136,0.0542
