step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
61,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2505,-0.0036,0.0579
62,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0579
63,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
64,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
65,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
66,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
67,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
68,0,1,0,-0.024,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
69,0,1,0,-0.008,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
70,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
71,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
72,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
73,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
74,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
75,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
76,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
77,0,1,0,0.000,0.000,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
78,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
79,0,1,0,0.039,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
80,0,1,0,0.024,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
81,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
82,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
83,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
84,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2503,-0.0037,0.0580
85,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2515,-0.0035,0.0580
86,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2522,-0.0032,0.0580
87,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2530,-0.0030,0.0581
88,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2536,-0.0027,0.0581
89,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2541,-0.0025,0.0581
90,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2545,-0.0023,0.0582
91,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2548,-0.0021,0.0584
92,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2551,-0.0019,0.0586
93,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2554,-0.0018,0.0588
94,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2556,-0.0017,0.0590
95,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2558,-0.0016,0.0591
96,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2559,-0.0016,0.0592
97,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2559,-0.0016,0.0592
98,0,0,0,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2559,-0.0016,0.0592
99,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2560,-0.0016,0.0592
100,0,0,0,0.016,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2560,-0.0016,0.0593
101,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2513,-0.0035,0.0583
102,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2504,-0.0040,0.0583
103,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2502,-0.0036,0.0581
104,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
105,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2501,-0.0037,0.0580
106,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
107,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
108,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
109,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
110,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
111,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
112,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
113,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
114,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
115,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
116,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
117,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
118,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
119,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
120,0,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
121,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
122,0,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0037,0.0580
123,0,1,1,0.016,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2500,-0.0037,0.0580
124,1,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0591,0.2482,-0.0062,0.0599
125,1,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0584,0.2491,-0.0052,0.0594
126,1,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0044,0.0587
127,1,1,0,-0.032,-0.008,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
128,1,1,0,0.039,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0039,0.0582
129,1,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0582
130,1,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
131,1,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0039,0.0583
132,1,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
133,1,1,0,0.024,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
134,1,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
135,1,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
136,1,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
137,1,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
138,1,1,0,-0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
139,1,1,0,-0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
140,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
141,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
142,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
143,1,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
144,1,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
145,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
146,1,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
147,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
148,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
149,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
150,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
151,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
152,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
153,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
154,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
155,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
156,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
157,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
158,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
159,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
160,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
161,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
162,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
163,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
164,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
165,1,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
166,1,1,0,0.000,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
167,1,1,0,0.000,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2498,-0.0039,0.0583
168,1,1,1,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2498,-0.0039,0.0583
169,2,1,0,0.000,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0568,0.2535,-0.0019,0.0566
170,2,1,0,0.000,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0572,0.2522,-0.0027,0.0573
171,2,1,0,0.008,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2509,-0.0032,0.0575
172,2,1,0,0.008,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2502,-0.0036,0.0579
173,2,1,0,0.008,-0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2502,-0.0036,0.0579
174,2,1,0,0.000,0.016,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2502,-0.0036,0.0579
175,2,1,0,-0.024,0.709,-1.000,-1.000,1,1,-0.000,0.612,0.000,0,1.000,0,0,0.0576,0.2500,-0.0033,0.0579
176,2,1,0,0.063,0.976,-1.000,-1.000,1,1,-0.000,0.968,0.000,0,1.000,0,0,0.0576,0.2497,-0.0020,0.0580
177,2,1,0,0.079,1.000,-1.000,-1.000,1,1,-0.000,1.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0007,0.0584
178,2,1,0,-0.032,0.858,-1.000,-1.000,1,1,-0.000,0.811,0.000,0,1.000,0,0,0.0576,0.2493,0.0001,0.0586
179,2,1,0,0.024,-0.063,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,0.0006,0.0589
180,2,1,0,0.024,-0.063,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,0.0008,0.0591
181,2,1,0,0.063,-0.095,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2487,0.0011,0.0592
182,2,1,0,0.433,-0.402,-1.000,-1.000,1,1,-0.244,-0.202,0.000,0,1.000,0,0,0.0576,0.2485,0.0011,0.0592
183,2,1,0,0.031,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2485,0.0011,0.0592
184,2,1,0,0.031,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2485,0.0011,0.0591
185,2,1,0,0.031,-0.071,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2484,0.0010,0.0589
186,2,1,0,0.457,-0.252,-1.000,1.000,1,1,-0.276,-0.003,-1.000,0,1.000,0,0,0.0576,0.2481,0.0010,0.0580
