step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
81,0,1,0,0.000,-0.032,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
82,0,1,0,0.000,-0.032,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
83,0,1,0,0.000,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
84,0,1,0,0.000,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
85,0,1,0,0.000,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
86,0,1,0,0.000,-0.032,0.000,-0.992,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
87,0,1,0,0.000,-0.032,0.000,-0.520,0,1,-0.000,0.000,-0.174,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
88,0,1,0,0.000,-0.032,0.000,-0.402,0,1,-0.000,0.000,-0.238,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
89,0,1,0,0.000,-0.039,0.000,-0.189,0,1,-0.000,0.000,-0.354,0,1.000,0,0,0.0576,0.2491,-0.0032,0.0578
90,0,1,0,0.000,-0.032,0.000,0.244,0,1,-0.000,0.000,-0.589,0,1.000,0,0,0.0576,0.2492,-0.0032,0.0578
91,0,1,0,0.000,-0.032,0.000,0.244,0,1,-0.000,0.000,-0.589,0,1.000,0,0,0.0576,0.2492,-0.0033,0.0578
92,0,1,0,0.000,-0.032,0.000,0.850,0,1,-0.000,0.000,-0.919,0,1.000,0,0,0.0576,0.2493,-0.0034,0.0578
93,0,1,0,0.000,-0.032,0.000,0.937,0,1,-0.000,0.000,-0.966,0,1.000,0,0,0.0576,0.2494,-0.0035,0.0577
94,0,1,0,0.000,-0.039,0.000,0.992,0,1,-0.000,0.000,-0.996,0,1.000,0,0,0.0576,0.2496,-0.0036,0.0577
95,0,1,0,0.000,-0.032,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2497,-0.0037,0.0576
96,0,1,0,0.000,-0.032,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2499,-0.0039,0.0576
97,0,1,0,0.000,0.000,0.000,0.693,0,1,-0.000,0.000,-0.833,0,1.000,0,0,0.0576,0.2500,-0.0040,0.0575
98,0,1,0,0.000,0.047,0.000,0.921,0,1,-0.000,0.000,-0.957,0,1.000,0,0,0.0576,0.2501,-0.0041,0.0575
99,0,1,0,0.000,0.047,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2503,-0.0043,0.0575
100,0,1,0,0.000,0.055,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2504,-0.0044,0.0574
101,0,1,0,0.000,0.236,0.000,0.992,0,1,-0.000,0.000,-0.996,0,1.000,0,0,0.0576,0.2506,-0.0046,0.0573
102,0,1,0,0.000,0.236,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2507,-0.0047,0.0573
103,0,1,0,0.000,0.260,0.000,1.000,0,1,-0.000,0.013,-1.000,0,1.000,0,0,0.0576,0.2509,-0.0049,0.0572
104,0,1,0,0.000,0.669,0.000,1.000,0,1,-0.000,0.559,-1.000,0,1.000,0,0,0.0576,0.2511,-0.0046,0.0572
105,0,1,0,0.000,0.465,0.000,1.000,0,1,-0.000,0.286,-1.000,0,1.000,0,0,0.0576,0.2514,-0.0038,0.0572
106,0,1,0,0.000,0.441,0.000,1.000,0,1,-0.000,0.255,-1.000,0,1.000,0,0,0.0576,0.2516,-0.0035,0.0574
107,0,1,0,0.000,0.441,0.000,1.000,0,1,-0.000,0.255,-1.000,0,1.000,0,0,0.0576,0.2518,-0.0031,0.0575
108,0,1,0,0.000,0.441,0.000,1.000,0,1,-0.000,0.255,-1.000,0,1.000,0,0,0.0576,0.2520,-0.0026,0.0575
109,0,1,0,0.000,0.409,0.000,1.000,0,1,-0.000,0.213,-1.000,0,1.000,0,0,0.0576,0.2522,-0.0023,0.0576
110,0,1,0,0.008,0.055,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2523,-0.0021,0.0576
111,0,1,0,0.016,0.039,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2525,-0.0021,0.0576
112,0,1,0,0.016,0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2526,-0.0022,0.0575
113,0,1,0,0.016,-0.016,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2527,-0.0023,0.0575
114,0,1,0,0.008,-0.008,0.000,0.992,0,1,-0.000,0.000,-0.996,0,1.000,0,0,0.0576,0.2528,-0.0024,0.0574
115,0,1,0,0.008,0.079,0.000,0.992,0,1,-0.000,0.000,-0.996,0,1.000,0,0,0.0576,0.2530,-0.0026,0.0573
116,0,1,0,0.000,0.110,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2531,-0.0027,0.0573
117,0,1,0,0.000,0.409,0.000,1.000,0,1,-0.000,0.213,-1.000,0,1.000,0,0,0.0576,0.2533,-0.0027,0.0573
118,0,1,0,0.024,0.362,0.000,1.000,0,1,-0.000,0.150,-1.000,0,1.000,0,0,0.0576,0.2535,-0.0025,0.0572
119,0,1,0,0.008,0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2537,-0.0023,0.0572
120,0,1,0,0.000,0.008,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2538,-0.0024,0.0572
121,0,1,0,-0.032,0.094,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2540,-0.0026,0.0573
122,0,1,0,-0.158,0.252,0.000,1.000,0,1,-0.000,0.003,-1.000,0,1.000,0,0,0.0576,0.2541,-0.0027,0.0572
123,0,1,0,-0.197,0.260,0.000,1.000,0,1,-0.000,0.013,-1.000,0,1.000,0,0,0.0576,0.2542,-0.0028,0.0571
124,0,1,0,-0.189,0.260,0.000,1.000,0,1,-0.000,0.013,-1.000,0,1.000,0,0,0.0576,0.2544,-0.0029,0.0570
125,0,1,0,-0.362,0.449,0.000,1.000,0,1,0.150,0.265,-1.000,0,1.000,0,0,0.0576,0.2547,-0.0029,0.0570
126,0,1,0,-0.449,0.559,0.000,1.000,0,1,0.265,0.412,-1.000,0,1.000,0,0,0.0576,0.2554,-0.0024,0.0569
127,0,1,0,-0.118,0.252,0.000,1.000,0,1,-0.000,0.003,-1.000,0,1.000,0,0,0.0576,0.2558,-0.0022,0.0570
128,0,1,0,0.063,0.000,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2558,-0.0022,0.0570
129,0,1,0,0.701,-0.024,0.000,1.000,0,1,-0.601,0.000,-1.000,0,1.000,0,0,0.0576,0.2557,-0.0022,0.0570
130,0,1,0,1.000,-0.032,0.000,1.000,0,1,-1.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2545,-0.0025,0.0569
131,0,1,0,1.000,0.000,0.000,1.000,0,1,-1.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2524,-0.0027,0.0571
132,0,1,0,0.520,0.071,0.000,1.000,0,1,-0.360,0.000,-1.000,0,1.000,0,0,0.0576,0.2508,-0.0029,0.0575
133,0,1,0,0.472,0.055,0.000,1.000,0,1,-0.297,0.000,-1.000,0,1.000,0,0,0.0576,0.2502,-0.0031,0.0576
134,0,1,0,0.646,0.047,0.000,1.000,0,1,-0.528,0.000,-1.000,0,1.000,0,0,0.0576,0.2494,-0.0033,0.0576
135,0,1,0,0.488,0.110,0.000,1.000,0,1,-0.318,0.000,-1.000,0,1.000,0,0,0.0576,0.2485,-0.0035,0.0576
136,0,1,0,0.024,0.031,0.000,0.780,0,1,-0.000,0.000,-0.880,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
137,0,1,0,0.008,0.024,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
138,0,1,0,0.008,-0.008,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
139,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
140,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
141,0,1,0,0.008,-0.016,0.000,0.283,0,1,-0.000,0.000,-0.611,0,1.000,0,0,0.0576,0.2483,-0.0037,0.0576
142,0,1,0,0.008,-0.016,0.000,0.937,0,1,-0.000,0.000,-0.966,0,1.000,0,0,0.0576,0.2484,-0.0037,0.0576
143,0,1,0,0.008,-0.016,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2483,-0.0039,0.0576
144,0,1,0,0.008,-0.016,0.000,0.992,0,1,-0.000,0.000,-0.996,0,1.000,0,0,0.0576,0.2484,-0.0040,0.0576
145,0,1,0,0.008,-0.016,0.000,0.968,0,1,-0.000,0.000,-0.983,0,1.000,0,0,0.0576,0.2485,-0.0041,0.0575
146,0,1,0,0.008,-0.016,0.000,0.984,0,1,-0.000,0.000,-0.991,0,1.000,0,0,0.0576,0.2486,-0.0043,0.0575
147,0,1,0,0.008,-0.016,0.000,0.984,0,1,-0.000,0.000,-0.991,0,1.000,0,0,0.0576,0.2487,-0.0044,0.0574
148,0,1,0,0.008,-0.016,0.000,1.000,0,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2489,-0.0045,0.0574
149,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
150,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
151,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
152,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
153,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
154,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
155,0,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0046,0.0573
156,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2493,-0.0049,0.0619
157,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2489,-0.0047,0.0579
158,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2493,-0.0050,0.0569
159,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2493,-0.0051,0.0571
160,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2492,-0.0051,0.0572
161,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2492,-0.0051,0.0572
162,1,0,0,0.008,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,0.000,0,0,0.0574,0.2492,-0.0050,0.0571
163,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.200,0,0,0.0574,0.2493,-0.0051,0.0572
164,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.400,0,0,0.0575,0.2493,-0.0050,0.0572
165,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.600,0,0,0.0575,0.2492,-0.0049,0.0572
166,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,0.800,0,0,0.0576,0.2492,-0.0048,0.0572
167,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0047,0.0573
168,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
169,1,1,0,0.008,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
170,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
171,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0041,0.0572
172,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0044,0.0572
173,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0045,0.0573
174,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0044,0.0571
175,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0043,0.0570
176,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0044,0.0570
177,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0044,0.0569
178,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0043,0.0568
179,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0043,0.0568
180,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0043,0.0568
181,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0043,0.0568
182,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0043,0.0568
183,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0045,0.0568
184,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0571
185,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
186,1,1,0,0.000,-0.016,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
187,1,0,0,0.000,-0.016,0.000,-1.000,0,1,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0046,0.0573
