step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
39,0,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0045,0.0576
40,0,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0045,0.0576
41,0,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0045,0.0576
42,0,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0044,0.0576
43,0,1,1,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2492,-0.0044,0.0576
44,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.200,0,0,0.0569,0.2495,-0.0050,0.0569
45,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.400,0,0,0.0571,0.2495,-0.0050,0.0570
46,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.600,0,0,0.0573,0.2495,-0.0049,0.0571
47,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,0.800,0,0,0.0574,0.2495,-0.0048,0.0572
48,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0047,0.0573
49,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
50,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
51,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
52,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
53,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
54,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
55,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
56,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
57,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
58,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
59,1,0,0,0.016,-0.047,0.000,0.000,0,0,0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
60,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
61,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
62,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
63,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
64,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
65,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
66,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
67,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
68,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
69,1,1,0,0.016,-0.047,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
70,1,1,0,0.016,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
71,1,1,0,0.016,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
72,1,1,0,0.016,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
73,1,1,0,0.016,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
74,1,1,0,0.016,-0.016,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
75,1,1,0,0.016,0.008,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
76,1,1,0,0.016,0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
77,1,1,0,0.016,0.252,0.000,0.000,0,0,-0.000,0.003,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
78,1,1,0,0.016,0.126,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
79,1,1,0,0.016,0.126,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0046,0.0573
80,1,1,0,0.016,0.346,0.000,0.000,0,0,-0.000,0.129,0.000,0,1.000,0,0,0.0576,0.2494,-0.0045,0.0573
81,1,1,0,0.071,0.740,0.000,0.000,0,0,-0.000,0.654,0.000,0,1.000,0,0,0.0576,0.2495,-0.0041,0.0572
82,1,1,0,0.071,0.638,0.000,0.000,0,0,-0.000,0.517,0.000,0,1.000,0,0,0.0576,0.2500,-0.0032,0.0568
83,1,1,0,0.071,0.559,0.000,0.000,0,0,-0.000,0.412,0.000,0,1.000,0,0,0.0576,0.2501,-0.0024,0.0564
84,1,1,0,0.071,0.457,0.000,0.000,0,0,-0.000,0.276,0.000,0,1.000,0,0,0.0576,0.2503,-0.0018,0.0561
85,1,1,0,0.071,0.409,0.000,0.000,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2505,-0.0014,0.0559
86,1,1,0,0.071,0.409,0.000,0.000,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2506,-0.0011,0.0557
87,1,1,0,0.071,0.409,0.000,0.000,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2508,-0.0007,0.0556
88,1,1,0,0.071,0.409,0.000,0.000,0,0,-0.000,0.213,0.000,0,1.000,0,0,0.0576,0.2509,-0.0005,0.0554
89,1,1,0,0.016,0.087,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0003,0.0553
90,1,1,0,0.016,-0.079,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
91,1,1,0,0.016,-0.079,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
92,1,1,0,0.016,-0.079,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
93,1,1,0,0.024,-0.102,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
94,1,1,0,0.063,-0.268,0.000,0.000,0,0,-0.000,-0.024,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
95,1,1,0,0.047,-0.134,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
96,1,1,0,0.031,-0.063,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
97,1,1,0,0.031,-0.063,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
98,1,1,0,0.031,-0.063,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
99,1,1,0,0.039,-0.063,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
100,1,1,0,0.047,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
101,1,1,0,0.047,-0.039,0.000,0.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
102,1,1,0,0.039,-0.039,0.000,0.575,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
103,1,1,0,0.031,-0.039,0.000,0.913,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
104,1,1,0,0.031,-0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
105,1,1,0,0.031,-0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
106,1,1,0,0.031,-0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
107,1,1,0,0.008,-0.039,0.000,1.000,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
108,1,1,0,-0.016,-0.039,0.000,0.945,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
109,1,1,0,-0.016,-0.039,0.000,0.905,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
110,1,1,0,-0.008,-0.039,0.000,0.898,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
111,1,1,0,-0.016,-0.039,0.000,0.968,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
112,1,1,0,0.000,-0.039,0.000,0.961,0,0,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
113,1,1,0,0.016,-0.039,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
114,1,1,0,0.016,-0.039,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
115,1,1,0,0.016,-0.039,0.000,-1.000,0,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0552
116,1,1,0,0.000,-0.039,0.000,0.929,0,1,-0.000,0.000,-0.961,0,1.000,0,0,0.0576,0.2510,-0.0002,0.0551
117,1,1,0,0.000,-0.039,0.000,0.968,0,1,-0.000,0.000,-0.983,0,0.998,0,0,0.0576,0.2509,-0.0001,0.0549
118,1,1,0,0.000,-0.039,0.000,0.976,0,1,-0.000,0.000,-0.987,0,0.996,0,0,0.0576,0.2508,0.0002,0.0545
119,1,1,0,0.000,-0.039,0.000,0.984,0,1,-0.000,0.000,-0.991,0,0.992,0,0,0.0576,0.2507,0.0004,0.0542
120,1,1,0,0.000,-0.039,0.000,0.984,0,1,-0.000,0.000,-0.991,0,0.988,0,0,0.0576,0.2506,0.0006,0.0539
121,1,1,0,0.000,-0.039,0.000,1.000,0,1,-0.000,0.000,-1.000,0,0.983,0,0,0.0576,0.2506,0.0006,0.0539
122,1,1,0,0.000,-0.047,0.000,0.976,0,1,-0.000,0.000,-0.987,0,0.980,0,0,0.0576,0.2505,0.0006,0.0538
123,1,1,0,0.016,-0.110,0.000,0.992,0,1,-0.000,0.000,-0.996,0,0.976,0,0,0.0576,0.2505,0.0006,0.0537
124,1,1,0,0.016,-0.583,0.000,0.976,0,1,-0.000,-0.444,-0.987,0,0.898,0,0,0.0575,0.2504,0.0006,0.0536
125,1,1,0,0.016,-0.614,0.000,0.984,0,1,-0.000,-0.486,-0.991,0,0.812,0,0,0.0575,0.2502,0.0004,0.0534
126,1,1,0,0.016,-0.520,0.000,1.000,0,1,-0.000,-0.360,-1.000,0,0.746,0,0,0.0574,0.2501,0.0003,0.0533
127,1,1,0,0.016,-0.110,0.000,0.976,0,1,-0.000,0.000,-0.987,0,0.743,0,0,0.0574,0.2500,0.0003,0.0531
128,1,1,0,-0.063,-0.449,0.000,0.992,0,1,-0.000,-0.265,-0.996,0,0.694,0,0,0.0574,0.2499,0.0002,0.0531
129,1,1,0,-0.189,-0.929,0.000,0.976,0,1,-0.000,-0.906,-0.987,0,0.594,0,0,0.0573,0.2497,0.0001,0.0530
130,1,1,0,0.016,-0.087,0.000,0.984,0,1,-0.000,0.000,-0.991,0,0.590,0,0,0.0573,0.2496,-0.0000,0.0528
131,1,1,0,0.016,-0.047,0.000,0.984,0,1,-0.000,0.000,-0.991,1,0.587,1,0,0.0573,0.2496,-0.0000,0.0528
132,1,1,0,-0.024,-0.323,0.000,0.984,0,1,-0.000,-0.097,-0.991,1,0.567,1,0,0.0572,0.2496,-0.0000,0.0528
133,1,1,0,-0.032,-0.449,0.000,0.992,0,1,-0.000,-0.265,-0.996,1,0.517,1,0,0.0572,0.2496,-0.0000,0.0528
134,1,1,0,-0.032,-0.449,0.000,0.992,0,1,-0.000,-0.265,-0.996,1,0.468,1,0,0.0571,0.2496,-0.0001,0.0527
135,1,1,0,-0.142,-0.756,0.000,1.000,0,1,-0.000,-0.675,-1.000,1,0.368,1,0,0.0571,0.2495,-0.0001,0.0527
136,1,1,0,-0.213,-0.992,0.000,0.984,0,1,-0.000,-0.990,-0.991,1,0.268,1,0,0.0570,0.2493,-0.0003,0.0527
137,1,1,0,0.024,-0.087,0.000,0.968,0,1,-0.000,0.000,-0.983,1,0.266,1,0,0.0570,0.2492,-0.0004,0.0526
138,1,1,0,0.024,-0.071,0.000,0.961,0,1,-0.000,0.000,-0.979,1,0.265,1,0,0.0570,0.2492,-0.0004,0.0527
139,1,1,0,0.016,-0.055,0.000,0.992,0,1,-0.000,0.000,-0.996,1,0.261,1,0,0.0570,0.2492,-0.0004,0.0527
140,1,1,0,-0.008,-0.346,0.000,0.992,0,1,-0.000,-0.129,-0.996,1,0.234,1,0,0.0569,0.2492,-0.0004,0.0527
141,1,1,0,-0.181,-1.000,0.000,1.000,0,1,-0.000,-1.000,-1.000,1,0.134,1,0,0.0568,0.2491,-0.0004,0.0527
142,1,1,0,-0.181,-1.000,0.000,1.000,0,1,-0.000,-1.000,-1.000,1,0.034,1,0,0.0568,0.2489,-0.0006,0.0527
143,1,1,0,-0.181,-1.000,0.000,1.000,0,1,-0.000,-1.000,-1.000,1,0.000,1,0,0.0567,0.2487,-0.0009,0.0527
144,1,1,0,0.063,-0.087,0.000,-0.126,0,1,-0.000,0.000,-0.388,1,0.000,1,0,0.0567,0.2484,-0.0012,0.0527
145,1,1,0,0.039,-0.118,0.000,-0.764,0,1,-0.000,0.000,-0.041,1,0.000,1,0,0.0567,0.2483,-0.0012,0.0528
146,1,1,0,0.024,-0.189,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2483,-0.0013,0.0528
147,1,1,0,-0.063,-0.362,0.000,-1.000,0,1,-0.000,-0.150,0.000,1,0.000,1,0,0.0567,0.2483,-0.0013,0.0528
148,1,1,0,0.024,-0.346,0.000,-1.000,0,1,-0.000,-0.129,0.000,1,0.000,1,0,0.0567,0.2482,-0.0013,0.0528
149,1,1,0,0.024,-0.095,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2481,-0.0015,0.0528
150,1,1,0,-0.008,-0.047,0.000,0.945,0,1,-0.000,0.000,-0.970,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0528
151,1,1,0,-0.008,-0.032,0.000,0.945,0,1,-0.000,0.000,-0.970,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0528
152,1,1,0,0.000,0.000,0.000,0.976,0,1,-0.000,0.000,-0.987,1,0.000,1,0,0.0567,0.2482,-0.0016,0.0528
153,1,1,0,0.008,0.008,0.000,0.929,0,1,-0.000,0.000,-0.961,1,0.000,1,0,0.0567,0.2482,-0.0016,0.0529
154,1,1,0,0.055,-0.039,0.000,0.953,0,1,-0.000,0.000,-0.974,1,0.000,1,0,0.0567,0.2483,-0.0016,0.0529
155,1,1,0,0.173,-0.102,0.000,0.937,0,1,-0.000,0.000,-0.966,1,0.000,1,0,0.0567,0.2483,-0.0015,0.0529
156,1,1,0,0.315,-0.228,0.000,0.953,0,1,-0.087,0.000,-0.974,1,0.000,1,0,0.0567,0.2483,-0.0015,0.0529
157,1,1,0,0.591,-0.283,0.000,0.953,0,1,-0.454,-0.045,-0.974,1,0.000,1,0,0.0567,0.2483,-0.0015,0.0529
158,1,1,0,0.787,-0.110,0.000,0.961,0,1,-0.717,0.000,-0.979,1,0.000,1,0,0.0567,0.2483,-0.0015,0.0529
159,1,1,0,1.000,0.055,0.000,0.945,0,1,-1.000,0.000,-0.970,1,0.000,1,0,0.0567,0.2482,-0.0016,0.0529
160,1,1,0,1.000,0.016,0.000,0.929,0,1,-1.000,0.000,-0.961,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0529
161,1,1,0,0.063,-0.118,0.000,0.961,0,1,-0.000,0.000,-0.979,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0529
162,1,1,0,-0.016,0.000,0.000,0.961,0,1,-0.000,0.000,-0.979,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0529
163,1,1,0,-0.331,0.094,0.000,0.953,0,1,0.108,0.000,-0.974,1,0.000,1,0,0.0567,0.2481,-0.0016,0.0530
164,1,1,0,-0.992,0.260,0.000,0.976,0,1,0.990,0.013,-0.987,1,0.000,1,0,0.0567,0.2482,-0.0015,0.0530
165,1,1,0,-0.992,0.260,0.000,0.984,0,1,0.990,0.013,-0.991,1,0.000,1,0,0.0567,0.2483,-0.0015,0.0530
166,1,1,0,-0.693,-0.008,0.000,0.984,0,1,0.591,0.000,-0.991,1,0.000,1,0,0.0567,0.2484,-0.0014,0.0530
167,1,1,0,0.024,-0.071,0.000,0.992,0,1,-0.000,0.000,-0.996,1,0.000,1,0,0.0567,0.2484,-0.0014,0.0530
168,1,1,0,0.079,-0.063,0.000,0.984,0,1,-0.000,0.000,-0.991,1,0.000,1,0,0.0567,0.2484,-0.0014,0.0530
169,1,1,0,0.063,-0.055,0.000,0.992,0,1,-0.000,0.000,-0.996,1,0.000,1,0,0.0567,0.2485,-0.0014,0.0530
170,1,1,0,0.031,-0.055,0.000,-0.150,0,1,-0.000,0.000,-0.375,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
171,1,1,0,0.024,-0.055,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
172,1,1,0,0.016,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
173,1,1,0,0.000,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
174,1,1,0,0.000,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
175,1,1,0,0.000,-0.055,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
176,1,1,0,0.000,-0.063,0.000,0.984,0,1,-0.000,0.000,-0.991,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
177,1,1,0,0.000,-0.055,0.000,1.000,0,1,-0.000,0.000,-1.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
178,1,1,0,0.000,-0.055,0.000,0.984,0,1,-0.000,0.000,-0.991,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
179,1,1,0,0.016,-0.055,0.000,0.992,0,1,-0.000,0.000,-0.996,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0530
180,1,1,0,0.055,-0.063,0.000,1.000,0,1,-0.000,0.000,-1.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0530
181,1,1,0,0.031,-0.063,0.000,0.992,0,1,-0.000,0.000,-0.996,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
182,1,1,0,0.024,-0.063,0.000,-0.772,0,1,-0.000,0.000,-0.037,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
183,1,1,0,0.016,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
184,1,0,0,0.016,-0.063,0.000,-1.000,0,1,0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
185,1,0,0,0.016,-0.063,0.000,-1.000,0,1,0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
186,1,0,0,0.016,-0.063,0.000,-1.000,0,1,0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
187,1,1,0,0.016,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2486,-0.0013,0.0531
188,1,1,0,0.016,-0.063,0.000,-1.000,0,1,-0.000,0.000,0.000,1,0.000,1,0,0.0567,0.2485,-0.0013,0.0531
