step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,cmd_z,meas_x,meas_y,meas_z
38,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2541,-0.0075,0.0593
39,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2541,-0.0075,0.0593
40,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2542,-0.0075,0.0593
41,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2542,-0.0075,0.0593
42,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2542,-0.0075,0.0593
43,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2542,-0.0075,0.0593
44,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2542,-0.0075,0.0593
45,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0075,0.0593
46,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0075,0.0593
47,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0074,0.0593
48,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0074,0.0593
49,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0074,0.0593
50,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2543,-0.0074,0.0593
51,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
52,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
53,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
54,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
55,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
56,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
57,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2544,-0.0074,0.0593
58,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2545,-0.0074,0.0593
59,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2545,-0.0073,0.0593
60,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2545,-0.0073,0.0593
61,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2545,-0.0073,0.0593
62,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0073,0.0593
63,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0073,0.0593
64,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0073,0.0593
65,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0073,0.0593
66,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0073,0.0593
67,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2546,-0.0072,0.0593
68,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
69,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
70,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
71,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
72,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
73,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
74,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
75,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0593
76,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2547,-0.0072,0.0594
77,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
78,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
79,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
80,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
81,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
82,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
83,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
84,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
85,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
86,0,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,1,0.000,1,1,0.0599,0.2548,-0.0072,0.0594
87,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0591,0.2552,-0.0071,0.0593
88,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0584,0.2549,-0.0069,0.0594
89,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2541,-0.0066,0.0591
90,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2522,-0.0054,0.0590
91,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2508,-0.0050,0.0587
92,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2501,-0.0044,0.0585
93,0,1,0,0.000,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0041,0.0583
94,0,1,0,0.000,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0041,0.0583
95,0,1,0,0.000,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0041,0.0583
96,0,1,0,0.000,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0041,0.0583
97,0,1,0,0.008,0.031,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2497,-0.0041,0.0583
98,0,1,0,-0.024,1.000,-1.000,-1.000,1,1,-0.000,1.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0038,0.0583
99,0,1,0,-0.039,1.000,-1.000,-1.000,1,1,-0.000,1.000,0.000,0,1.000,0,0,0.0576,0.2508,-0.0025,0.0587
100,0,1,0,-0.095,0.370,-1.000,-1.000,1,1,-0.000,0.160,0.000,0,1.000,0,0,0.0576,0.2513,-0.0020,0.0591
101,0,1,0,0.008,-0.071,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2513,-0.0018,0.0591
102,0,1,0,0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2513,-0.0017,0.0591
103,0,1,0,-0.016,0.213,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2514,-0.0017,0.0591
104,0,1,0,0.071,0.992,-1.000,-1.000,1,1,-0.000,0.989,0.000,0,1.000,0,0,0.0576,0.2517,-0.0014,0.0591
105,0,1,0,0.024,-0.087,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2525,-0.0007,0.0596
106,0,1,0,0.039,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2523,-0.0007,0.0597
107,0,1,0,0.024,-0.047,-1.000,-0.181,1,1,-0.000,0.000,-0.358,0,1.000,0,0,0.0576,0.2524,-0.0006,0.0597
108,0,1,0,0.055,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2524,-0.0009,0.0592
109,0,1,0,0.071,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2525,-0.0010,0.0580
110,0,1,0,0.071,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2526,-0.0013,0.0570
111,0,1,0,0.063,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2526,-0.0016,0.0561
112,0,1,0,0.055,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2528,-0.0018,0.0557
113,0,1,0,0.047,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2529,-0.0019,0.0552
114,0,1,0,0.039,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2530,-0.0020,0.0548
115,0,1,0,0.039,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2531,-0.0022,0.0546
116,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2532,-0.0024,0.0544
117,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2532,-0.0025,0.0543
118,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2533,-0.0026,0.0543
119,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,1,1.000,1,0,0.0576,0.2533,-0.0026,0.0543
120,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,1,1.000,1,0,0.0576,0.2533,-0.0026,0.0543
121,0,1,0,0.031,-0.047,-1.000,1.000,1,1,-0.000,0.000,-1.000,1,1.000,1,0,0.0576,0.2533,-0.0026,0.0543
122,0,1,1,0.031,-0.047,-1.000,1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2533,-0.0026,0.0543
123,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0604,0.2472,-0.0079,0.0612
124,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0590,0.2482,-0.0066,0.0603
125,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2488,-0.0050,0.0593
126,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0042,0.0586
127,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0043,0.0587
128,1,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0043,0.0587
129,1,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0043,0.0587
130,1,1,0,-0.095,0.118,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2493,-0.0043,0.0587
131,1,1,0,-0.354,0.724,-1.000,-1.000,1,1,0.139,0.633,0.000,0,1.000,0,0,0.0576,0.2493,-0.0042,0.0588
132,1,1,0,-0.110,0.905,-1.000,-1.000,1,1,-0.000,0.874,0.000,0,1.000,0,0,0.0576,0.2492,-0.0032,0.0595
133,1,1,0,-0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0028,0.0599
134,1,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0024,0.0599
135,1,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0024,0.0598
136,1,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0024,0.0598
137,1,1,0,-0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2489,-0.0024,0.0598
138,1,1,0,-0.346,-0.024,-1.000,-1.000,1,1,0.129,0.000,0.000,0,1.000,0,0,0.0576,0.2490,-0.0024,0.0598
139,1,1,0,-1.000,-0.016,-1.000,-1.000,1,1,1.000,0.000,0.000,0,1.000,0,0,0.0576,0.2500,-0.0026,0.0599
140,1,1,0,-1.000,-0.016,-1.000,-1.000,1,1,1.000,0.000,0.000,0,1.000,0,0,0.0576,0.2523,-0.0031,0.0601
141,1,1,0,-0.307,-0.047,-1.000,-1.000,1,1,0.076,0.000,0.000,0,1.000,0,0,0.0576,0.2535,-0.0033,0.0604
142,1,1,0,-0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2534,-0.0032,0.0603
143,1,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2535,-0.0032,0.0603
144,1,1,0,0.008,-0.032,-1.000,0.213,1,1,-0.000,0.000,-0.572,0,1.000,0,0,0.0576,0.2534,-0.0033,0.0604
145,1,1,0,0.016,-0.032,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2532,-0.0038,0.0600
146,1,1,0,0.047,-0.039,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2528,-0.0043,0.0591
147,1,1,0,0.047,-0.032,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2526,-0.0047,0.0584
148,1,1,0,0.047,-0.032,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2524,-0.0048,0.0581
149,1,1,0,0.047,-0.024,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2522,-0.0050,0.0580
150,1,1,0,0.110,-0.024,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2521,-0.0052,0.0577
151,1,1,0,0.795,-0.606,-1.000,1.000,1,1,-0.727,-0.475,-1.000,0,1.000,0,0,0.0576,0.2514,-0.0054,0.0573
152,1,1,0,0.803,-0.465,-1.000,1.000,1,1,-0.738,-0.286,-1.000,0,1.000,0,0,0.0576,0.2505,-0.0058,0.0571
153,1,1,0,0.622,0.850,-1.000,1.000,1,1,-0.496,0.800,-1.000,0,1.000,0,0,0.0576,0.2497,-0.0059,0.0570
154,1,1,0,0.268,1.000,-1.000,1.000,1,1,-0.024,1.000,-1.000,1,1.000,1,0,0.0576,0.2493,-0.0057,0.0572
155,1,1,0,0.220,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,0,1.000,0,0,0.0576,0.2490,-0.0054,0.0573
156,1,1,0,0.291,1.000,-1.000,1.000,1,1,-0.055,1.000,-1.000,0,1.000,0,0,0.0576,0.2486,-0.0051,0.0574
157,1,1,0,0.016,0.031,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2482,-0.0051,0.0572
158,1,1,0,0.134,0.205,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.0576,0.2480,-0.0052,0.0571
159,1,1,0,0.110,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2477,-0.0053,0.0572
160,1,1,0,0.110,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2476,-0.0051,0.0574
161,1,1,0,0.110,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2474,-0.0048,0.0574
162,1,1,0,-0.032,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2471,-0.0045,0.0575
163,1,1,0,-0.032,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2468,-0.0043,0.0576
164,1,1,0,-0.079,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2466,-0.0040,0.0577
165,1,1,0,-0.150,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2464,-0.0038,0.0578
166,1,1,0,-0.236,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2464,-0.0036,0.0579
167,1,1,0,-0.236,1.000,-1.000,1.000,1,1,-0.000,1.000,-1.000,1,1.000,1,0,0.0576,0.2462,-0.0033,0.0581
168,1,1,0,-0.220,0.520,-1.000,-1.000,1,1,-0.000,0.360,0.000,1,1.000,1,0,0.0576,0.2457,-0.0028,0.0588
169,1,1,0,0.008,-0.008,-1.000,-1.000,1,1,-0.000,0.000,0.000,1,1.000,1,0,0.0576,0.2453,-0.0024,0.0590
170,1,1,1,0.008,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.0576,0.2450,-0.0021,0.0591
171,2,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.0608,0.2480,-0.0050,0.0621
172,2,1,0,0.008,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.0592,0.2485,-0.0043,0.0604
173,2,1,0,0.008,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0042,0.0591
174,2,1,0,0.008,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0038,0.0582
175,2,1,0,0.008,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0039,0.0583
176,2,1,0,0.008,-0.024,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0039,0.0583
177,2,1,0,0.008,0.008,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2494,-0.0039,0.0584
178,2,1,0,0.126,0.472,-1.000,-1.000,1,1,-0.000,0.297,0.000,0,1.000,0,0,0.0576,0.2494,-0.0037,0.0584
179,2,1,0,0.339,0.976,-1.000,-1.000,1,1,-0.118,0.968,0.000,0,1.000,0,0,0.0576,0.2493,-0.0025,0.0587
180,2,1,0,0.283,0.559,-1.000,-1.000,1,1,-0.045,0.412,0.000,0,1.000,0,0,0.0576,0.2492,-0.0012,0.0589
181,2,1,0,0.008,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0005,0.0591
182,2,1,0,0.024,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0004,0.0590
183,2,1,0,0.047,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2492,-0.0004,0.0590
184,2,1,0,0.047,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0004,0.0590
185,2,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.0576,0.2491,-0.0004,0.0590
